model,dataset,N,strategy,regret_kind,n_problems,regret_mean,regret_median,regret_std,regret_p25,regret_p75,regret_p90,regret_p95,regret_p99,regret_max,regret_gt_10pp,regret_gt_20pp
Qwen3-4B-Instruct-2507,aime2024,256,T0.2,R2,26,0.051615385244076606,0.0,0.20571858163513962,0.0,0.0,0.00034999847412109375,0.27232499583624303,0.8389250144828111,0.9976000189781189,0.07692307692307693,0.07692307692307693
Qwen3-4B-Instruct-2507,aime2024,256,T0.3,R1,26,0.051115386031877,0.0,0.2014652517464732,0.0,0.0,0.022200018167495728,0.22457500360906124,0.8210500001259788,0.9998000000050524,0.07692307692307693,0.07692307692307693
Qwen3-4B-Instruct-2507,aime2024,256,T0.3,R2,26,0.04466923297597812,0.0,0.20525666752129665,0.0,0.0,0.022200018167495728,0.22457500360906124,0.819250014359568,0.9974000189831713,0.07692307692307693,0.07692307692307693
Qwen3-4B-Instruct-2507,aime2024,256,T0.4,R1,26,0.04867692349048761,0.0,0.18193347148970643,0.0,0.0,0.04970000684261322,0.224524999037385,0.7410999983549118,0.8990999981760979,0.07692307692307693,0.07692307692307693
Qwen3-4B-Instruct-2507,aime2024,256,T0.4,R2,26,0.042230770434588734,0.0,0.1826175525894742,0.0,0.0,0.0013000071048736572,0.20097500272095203,0.739300012588501,0.8967000171542168,0.07692307692307693,0.07692307692307693
Qwen3-4B-Instruct-2507,aime2024,256,T0.5,R1,26,0.032930769671041235,0.0,0.12337068300586412,0.0,0.0,0.040800005197525024,0.14032499631866813,0.5005000014789402,0.6137000024318695,0.07692307692307693,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,256,T0.5,R2,26,0.02648461661514235,0.0,0.12027565951388534,0.0,0.0,0.0015000104904174805,0.059699997305870056,0.4781250134110451,0.6113000214099884,0.038461538461538464,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,256,T0.6,R1,26,0.022211539863537137,0.0,0.0630829720943322,0.0,0.0,0.08160000597126782,0.1902250178391114,0.21097500622272491,0.21480000019073486,0.11538461538461539,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,256,T0.6,R2,26,0.015765386807638258,0.0,0.05604773473400395,0.0,0.0,0.0004000067710876465,0.1480250358581543,0.21037501096725464,0.21480000019073486,0.07692307692307693,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,256,T0.7,R1,26,0.006446153055898881,0.0,0.03238297347122261,0.0,0.0,0.0,0.0017999857664108276,0.12449999407908763,0.1651999984314898,0.038461538461538464,0.0
Qwen3-4B-Instruct-2507,aime2024,256,T0.7,R2,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen3-4B-Instruct-2507,aime2024,256,T0.8,R1,26,0.01440384410894834,0.0,0.05112815595657401,0.0,0.0,0.0003999769687652588,0.1241999939084053,0.19757499545812607,0.20829999446868896,0.07692307692307693,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,256,T0.8,R2,26,0.00795769105304946,0.0,0.040863559153945815,0.0,0.0,9.998679161071777e-05,0.00019999339201604016,0.15627499585025362,0.20829999446868896,0.038461538461538464,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,256,T0.9,R1,26,0.01726922965966738,0.0,0.06321989413575903,0.0,0.0,9.998679161071777e-05,0.12409999221563339,0.2538999989628792,0.2833999991416931,0.07692307692307693,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,256,T0.9,R2,26,0.010823076603768501,0.0,0.055597045153641736,0.0,0.0,9.998679161071777e-05,0.00019999339201604016,0.21259999935500673,0.2833999991416931,0.038461538461538464,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,256,T1.0,R1,26,0.015557692028008975,0.0,0.055940282602928146,0.0,0.0,0.0,0.12404999881982803,0.22067499533295631,0.23909999430179596,0.07692307692307693,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,256,T1.0,R2,26,0.009111538972110093,0.0,0.04691101511610036,0.0,0.0,0.0,0.00014999999621068127,0.17937499572508386,0.23909999430179596,0.038461538461538464,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,256,T1.1,R1,26,0.020269230008125305,0.0,0.07668028082252722,0.0,0.0,0.000299990177154541,0.1241999939084053,0.31210000067949295,0.3610000014305115,0.07692307692307693,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,256,T1.1,R2,26,0.013823076952226425,0.0,0.07081218738354343,0.0,0.0,9.999999747378752e-05,0.0004999852644687053,0.2708999961614609,0.3610000014305115,0.038461538461538464,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,256,T1.2,R1,26,0.020803846118864246,0.0,0.07927284771758417,0.0,0.0,0.0,0.12404999881982803,0.3229750001046341,0.375500000664033,0.07692307692307693,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,256,T1.2,R2,26,0.014357693062965363,0.0,0.07366038916683615,0.0,0.0,0.0,0.00014999999621068127,0.28167500049676164,0.375500000664033,0.038461538461538464,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,256,best_fixed_T,R1,26,0.006446153055898881,0.0,0.03238297347122261,0.0,0.0,0.0,0.0017999857664108276,0.12449999407908763,0.1651999984314898,0.038461538461538464,0.0
Qwen3-4B-Instruct-2507,aime2024,256,best_fixed_T,R2,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen3-4B-Instruct-2507,aime2024,256,consensus_vote,R1,26,0.023565384580538813,0.0,0.07240708771910812,0.0,7.499999999999174e-05,0.06344999999999995,0.154724998819828,0.2815000001072884,0.320500000667572,0.11538461538461539,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,256,consensus_vote,R2,26,0.017119231524639934,0.0,0.06640255561608709,0.0,0.0,0.0009499999999999509,0.09262501423358913,0.2711250052452087,0.320500000667572,0.07692307692307693,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,256,equal_mix,R1,26,0.020957692272846513,0.0,0.06910040329833576,0.0,0.0,0.03204999999999997,0.14002499881982802,0.27775000010728834,0.31520000066757203,0.07692307692307693,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,256,equal_mix,R2,26,0.014511539216947632,0.0,0.0625006267884008,0.0,0.0,0.00019999999999997797,0.046175014233589134,0.25177500524520874,0.31520000066757203,0.038461538461538464,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,256,random_T,R1,26,0.030442307273355815,0.0,0.09256788167720383,0.0,0.0,0.07359999511390924,0.22092500003054738,0.35907501354813576,0.3963000178337097,0.11538461538461539,0.07692307692307693
Qwen3-4B-Instruct-2507,aime2024,256,random_T,R2,26,0.023996154217456933,0.0,0.08988596740724895,0.0,0.0,0.003049999475479126,0.18697499856352806,0.35727502778172493,0.3939000368118286,0.07692307692307693,0.07692307692307693
Qwen3-4B-Instruct-2507,aime2024,512,T0.1,R1,26,0.05429230716366034,0.0,0.20374370884258,0.0,0.0,0.04194999858736992,0.26674999110400677,0.8319249972701073,1.0,0.07692307692307693,0.07692307692307693
Qwen3-4B-Instruct-2507,aime2024,512,T0.1,R2,26,0.05106538419540112,0.0,0.20392035433518563,0.0,0.0,0.0,0.2457749918103218,0.8319249972701073,1.0,0.07692307692307693,0.07692307692307693
Qwen3-4B-Instruct-2507,aime2024,512,T0.2,R1,26,0.05416153793563493,0.0,0.2036478662265238,0.0,0.0,0.041049998602829874,0.2650999911420513,0.8315249972802121,1.0,0.07692307692307693,0.07692307692307693
Qwen3-4B-Instruct-2507,aime2024,512,T0.2,R2,26,0.05093461496737571,0.0,0.2038520770417374,0.0,0.0,0.0,0.24457499184063636,0.8315249972802121,1.0,0.07692307692307693,0.07692307692307693
Qwen3-4B-Instruct-2507,aime2024,512,T0.3,R1,26,0.05024230824067043,0.0,0.20234522138129002,0.0,0.0,0.003850013017654419,0.22587499767541885,0.8246499970555305,1.0,0.07692307692307693,0.07692307692307693
Qwen3-4B-Instruct-2507,aime2024,512,T0.3,R2,26,0.0470153852724112,0.0,0.2038419824406123,0.0,0.0,0.003850013017654419,0.22587499767541885,0.8246499970555305,1.0,0.07692307692307693,0.07692307692307693
Qwen3-4B-Instruct-2507,aime2024,512,T0.4,R1,26,0.05039230719781839,0.0,0.1943384896333916,0.0,0.0,0.03304999880492687,0.22764999140053988,0.792324997484684,0.9626000002026558,0.07692307692307693,0.07692307692307693
Qwen3-4B-Instruct-2507,aime2024,512,T0.4,R2,26,0.04716538422955917,0.0,0.19476333681268815,0.0,0.0,0.0,0.21112499199807644,0.792324997484684,0.9626000002026558,0.07692307692307693,0.07692307692307693
Qwen3-4B-Instruct-2507,aime2024,512,T0.5,R1,26,0.03261923016263889,0.0,0.12924519053572184,0.0,0.0,0.04194999858736992,0.10474998690187931,0.5172999985516071,0.6525000035762787,0.07692307692307693,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,512,T0.5,R2,26,0.02939230719437966,0.0,0.1289606979197166,0.0,0.0,0.0,0.08377498760819435,0.5172999985516071,0.6525000035762787,0.07692307692307693,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,512,T0.6,R1,26,0.018011537881997917,0.0,0.05582648122472412,0.0,0.0,0.04194999858736992,0.12605000101029873,0.2182499896734953,0.2442999854683876,0.07692307692307693,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,512,T0.6,R2,26,0.01478461491373869,0.0,0.0542686973307247,0.0,0.0,0.0,0.10507500171661377,0.2182499896734953,0.2442999854683876,0.07692307692307693,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,512,T0.7,R1,26,0.0032269229682592247,0.0,0.016454143184014537,0.0,0.0,0.0,0.0,0.06292499788105488,0.08389999717473984,0.0,0.0
Qwen3-4B-Instruct-2507,aime2024,512,T0.7,R2,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen3-4B-Instruct-2507,aime2024,512,T0.8,R1,26,0.012499999541502733,0.0,0.049439221449376874,0.0,0.0,0.0,0.06292499788105488,0.20179999247193336,0.2410999909043312,0.038461538461538464,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,512,T0.8,R2,26,0.009273076573243508,0.0,0.04728359839800876,0.0,0.0,0.0,0.0,0.1808249931782484,0.2410999909043312,0.038461538461538464,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,512,T0.9,R1,26,0.014646153323925458,0.0,0.059870379372138634,0.0,0.0,0.0,0.06292499788105488,0.24364999122917652,0.2968999892473221,0.038461538461538464,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,512,T0.9,R2,26,0.011419230355666233,0.0,0.058226878413753215,0.0,0.0,0.0,0.0,0.22267499193549156,0.2968999892473221,0.038461538461538464,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,512,T1.0,R1,26,0.013476922534979306,0.0,0.05416240026260605,0.0,0.0,0.0,0.06292499788105488,0.22084999084472656,0.26649998873472214,0.038461538461538464,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,512,T1.0,R2,26,0.010249999566720082,0.0,0.05226494780502329,0.0,0.0,0.0,0.0,0.1998749915510416,0.26649998873472214,0.038461538461538464,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,512,T1.1,R1,26,0.015823076394623898,0.0,0.06566150743489498,0.0,0.0,0.0,0.06292499788105488,0.2665999911077961,0.3274999890854815,0.038461538461538464,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,512,T1.1,R2,26,0.012596153426364673,0.0,0.06422803211724208,0.0,0.0,0.0,0.0,0.24562499181411113,0.3274999890854815,0.038461538461538464,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,512,T1.2,R1,26,0.01583076870212188,0.0,0.0656994819428685,0.0,0.0,0.0,0.06292499788105488,0.26674999110400677,0.3276999890804291,0.038461538461538464,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,512,T1.2,R2,26,0.012603845733862657,0.0,0.06426725534327887,0.0,0.0,0.0,0.0,0.2457749918103218,0.3276999890804291,0.038461538461538464,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,512,best_fixed_T,R1,26,0.0032269229682592247,0.0,0.016454143184014537,0.0,0.0,0.0,0.0,0.06292499788105488,0.08389999717473984,0.0,0.0
Qwen3-4B-Instruct-2507,aime2024,512,best_fixed_T,R2,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen3-4B-Instruct-2507,aime2024,512,consensus_vote,R1,26,0.019011537932891114,0.0,0.06353185027184763,0.0,0.0,0.04194999858736992,0.10167499929368498,0.25399999181032185,0.3027999890804291,0.07692307692307693,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,512,consensus_vote,R2,26,0.01578461496463189,0.0,0.06222140711298138,0.0,0.0,0.0,0.08070000000000002,0.25399999181032185,0.3027999890804291,0.07692307692307693,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,512,equal_mix,R1,26,0.01591153793289111,0.0,0.06336631269215048,0.0,0.0,0.007000000000000006,0.06642499788105488,0.25782499110400675,0.31579998908042906,0.038461538461538464,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,512,equal_mix,R2,26,0.012684614964631887,0.0,0.06188448827497051,0.0,0.0,0.0,0.01050000000000001,0.2403499918103218,0.31579998908042906,0.038461538461538464,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,512,random_T,R1,26,0.0274269230520496,0.0,0.08882631099385536,0.0,0.0,0.03740001004189253,0.21177498949691653,0.34992499090731144,0.3806999921798706,0.07692307692307693,0.07692307692307693
Qwen3-4B-Instruct-2507,aime2024,512,random_T,R2,26,0.024200000083790377,0.0,0.08857900593730134,0.0,0.0,0.000250011682510376,0.19332499615848064,0.34992499090731144,0.3806999921798706,0.07692307692307693,0.07692307692307693
Qwen3-4B-Instruct-2507,aime2024,1024,T0.1,R1,26,0.049084615822021775,0.0,0.20024583476985397,0.0,0.0,0.010999999940395355,0.1961500085890293,0.8135500028729439,1.0,0.07692307692307693,0.07692307692307693
Qwen3-4B-Instruct-2507,aime2024,1024,T0.1,R2,26,0.0482384619804529,0.0,0.20041127376195075,0.0,0.0,0.0,0.19065000861883163,0.8135500028729439,1.0,0.07692307692307693,0.07692307692307693
Qwen3-4B-Instruct-2507,aime2024,1024,T0.2,R1,26,0.049084615822021775,0.0,0.20024583476985397,0.0,0.0,0.010999999940395355,0.1961500085890293,0.8135500028729439,1.0,0.07692307692307693,0.07692307692307693
Qwen3-4B-Instruct-2507,aime2024,1024,T0.2,R2,26,0.0482384619804529,0.0,0.20041127376195075,0.0,0.0,0.0,0.19065000861883163,0.8135500028729439,1.0,0.07692307692307693,0.07692307692307693
Qwen3-4B-Instruct-2507,aime2024,1024,T0.3,R1,26,0.04809230711096181,0.0,0.20024639478005252,0.0,0.0,9.998679161071777e-05,0.18770000187214464,0.8125500028254464,1.0,0.07692307692307693,0.07692307692307693
Qwen3-4B-Instruct-2507,aime2024,1024,T0.3,R2,26,0.04724615326939294,0.0,0.20050405598610452,0.0,0.0,9.998679161071777e-05,0.18770000187214464,0.8125500028254464,1.0,0.07692307692307693,0.07692307692307693
Qwen3-4B-Instruct-2507,aime2024,1024,T0.4,R1,26,0.04841923119965941,0.0,0.19862868321543614,0.0,0.0,0.010249999933876097,0.18887500843266025,0.8063000028487295,0.9934000000357628,0.07692307692307693,0.07692307692307693
Qwen3-4B-Instruct-2507,aime2024,1024,T0.4,R2,26,0.047573077358090535,0.0,0.1987991625414695,0.0,0.0,0.0,0.1837500084657222,0.8063000028487295,0.9934000000357628,0.07692307692307693,0.07692307692307693
Qwen3-4B-Instruct-2507,aime2024,1024,T0.5,R1,26,0.0328153853233044,0.0,0.14029977381951825,0.0,0.0,0.010999999940395355,0.09587500989437103,0.5631500072777271,0.7107000052928925,0.07692307692307693,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,1024,T0.5,R2,26,0.03196923148173552,0.0,0.14043388834785325,0.0,0.0,0.0,0.09037500992417336,0.5631500072777271,0.7107000052928925,0.07692307692307693,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,1024,T0.6,R1,26,0.011757693253457546,0.0,0.04564196724306865,0.0,0.0,0.010999999940395355,0.04705001041293144,0.1850750115700066,0.22830001078546047,0.038461538461538464,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,1024,T0.6,R2,26,0.010911539411888672,0.0,0.04564841835884973,0.0,0.0,0.0,0.041550010442733765,0.1850750115700066,0.22830001078546047,0.038461538461538464,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,1024,T0.7,R1,26,0.0008461538415688735,0.0,0.004314554949661184,0.0,0.0,0.0,0.0,0.016499999910593033,0.02199999988079071,0.0,0.0
Qwen3-4B-Instruct-2507,aime2024,1024,T0.7,R2,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen3-4B-Instruct-2507,aime2024,1024,T0.8,R1,26,0.009523077366443781,0.0,0.0442815768391589,0.0,0.0,0.0,0.016499999910593033,0.17470000870525837,0.2256000116467476,0.038461538461538464,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,1024,T0.8,R2,26,0.008676923524874907,0.0,0.04424380237128945,0.0,0.0,0.0,0.0,0.1692000087350607,0.2256000116467476,0.038461538461538464,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,1024,T0.9,R1,26,0.010450000444856973,0.0,0.04898768440690115,0.0,0.0,0.0,0.016499999910593033,0.19277500873431563,0.2497000116854906,0.038461538461538464,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,1024,T0.9,R2,26,0.009603846603288101,0.0,0.04897020123571781,0.0,0.0,0.0,0.0,0.18727500876411796,0.2497000116854906,0.038461538461538464,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,1024,T1.0,R1,26,0.010034615818697672,0.0,0.04687821842343426,0.0,0.0,0.0,0.016499999910593033,0.18467500852420926,0.23890001140534878,0.038461538461538464,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,1024,T1.0,R2,26,0.0091884619771288,0.0,0.04685214692128509,0.0,0.0,0.0,0.0,0.17917500855401158,0.23890001140534878,0.038461538461538464,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,1024,T1.1,R1,26,0.010623077360483317,0.0,0.04986684339293854,0.0,0.0,0.0,0.016499999910593033,0.1961500085890293,0.2542000114917755,0.038461538461538464,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,1024,T1.1,R2,26,0.009776923518914443,0.0,0.049852723805848986,0.0,0.0,0.0,0.0,0.19065000861883163,0.2542000114917755,0.038461538461538464,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,1024,T1.2,R1,26,0.010623077360483317,0.0,0.04986684339293854,0.0,0.0,0.0,0.016499999910593033,0.1961500085890293,0.2542000114917755,0.038461538461538464,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,1024,T1.2,R2,26,0.009776923518914443,0.0,0.049852723805848986,0.0,0.0,0.0,0.0,0.19065000861883163,0.2542000114917755,0.038461538461538464,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,1024,best_fixed_T,R1,26,0.0008461538415688735,0.0,0.004314554949661184,0.0,0.0,0.0,0.0,0.016499999910593033,0.02199999988079071,0.0,0.0
Qwen3-4B-Instruct-2507,aime2024,1024,best_fixed_T,R2,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen3-4B-Instruct-2507,aime2024,1024,consensus_vote,R1,26,0.013419231206637162,0.0,0.0502109333669843,0.0,0.0,0.010999999940395355,0.0657999999701977,0.20497500861883164,0.2465000114917755,0.038461538461538464,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,1024,consensus_vote,R2,26,0.012573077365068288,0.0,0.05024590591493705,0.0,0.0,0.0,0.06030000000000002,0.20497500861883164,0.2465000114917755,0.038461538461538464,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,1024,equal_mix,R1,26,0.010600000437406396,0.0,0.04962741402430513,0.0,0.0,0.00030000000000002247,0.016649999910593044,0.19525000858902933,0.25300001149177553,0.038461538461538464,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,1024,equal_mix,R2,26,0.009753846595837522,0.0,0.04961281697547324,0.0,0.0,0.0,0.0004500000000000337,0.18990000861883166,0.25300001149177553,0.038461538461538464,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,1024,random_T,R1,26,0.024553847714112356,0.0,0.08786687458066123,0.0,0.0,0.00989999994635582,0.16785000823438168,0.355350024998188,0.40140002965927124,0.07692307692307693,0.07692307692307693
Qwen3-4B-Instruct-2507,aime2024,1024,random_T,R2,26,0.02370769387254348,0.0,0.08802028064660794,0.0,0.0,0.0,0.16290000826120377,0.355350024998188,0.40140002965927124,0.07692307692307693,0.07692307692307693
Qwen3-4B-Instruct-2507,aime2024,1536,T0.1,R1,26,0.04681153856934263,0.0,0.1988084512661919,0.0,0.0,0.002400000113993883,0.16042500198818743,0.8030750006437302,1.0,0.07692307692307693,0.07692307692307693
Qwen3-4B-Instruct-2507,aime2024,1536,T0.1,R2,26,0.046626923175958485,0.0,0.1988512481235193,0.0,0.0,0.0,0.1592250019311905,0.8030750006437302,1.0,0.07692307692307693,0.07692307692307693
Qwen3-4B-Instruct-2507,aime2024,1536,T0.2,R1,26,0.04681153856934263,0.0,0.1988084512661919,0.0,0.0,0.002400000113993883,0.16042500198818743,0.8030750006437302,1.0,0.07692307692307693,0.07692307692307693
Qwen3-4B-Instruct-2507,aime2024,1536,T0.2,R2,26,0.046626923175958485,0.0,0.1988512481235193,0.0,0.0,0.0,0.1592250019311905,0.8030750006437302,1.0,0.07692307692307693,0.07692307692307693
Qwen3-4B-Instruct-2507,aime2024,1536,T0.3,R1,26,0.04661153856096252,0.0,0.1988379327385005,0.0,0.0,0.0,0.15892500193876913,0.8029750006462564,1.0,0.07692307692307693,0.07692307692307693
Qwen3-4B-Instruct-2507,aime2024,1536,T0.3,R2,26,0.04642692316757838,0.0,0.19888516405531192,0.0,0.0,0.0,0.15892500193876913,0.8029750006462564,1.0,0.07692307692307693,0.07692307692307693
Qwen3-4B-Instruct-2507,aime2024,1536,T0.4,R1,26,0.04666923087755164,0.0,0.19853561455143207,0.0,0.0,0.0023000001165200956,0.15850000203136005,0.8017000006220769,0.9989999999525025,0.07692307692307693,0.07692307692307693
Qwen3-4B-Instruct-2507,aime2024,1536,T0.4,R2,26,0.0464846154841675,0.0,0.19857852599055095,0.0,0.0,0.0,0.1573500019731,0.8017000006220769,0.9989999999525025,0.07692307692307693,0.07692307692307693
Qwen3-4B-Instruct-2507,aime2024,1536,T0.5,R1,26,0.03393846180719825,0.0,0.14921824868625005,0.0,0.0,0.002400000113993883,0.09225000464357436,0.5975000020116568,0.7562000006437302,0.07692307692307693,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,1536,T0.5,R2,26,0.033753846413814105,0.0,0.14925870515551104,0.0,0.0,0.0,0.09105000458657742,0.5975000020116568,0.7562000006437302,0.07692307692307693,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,1536,T0.6,R1,26,0.008907691468126498,0.0,0.03997560191623344,0.0,0.0,0.002400000113993883,0.018599981674924493,0.15849999571219087,0.20360000245273113,0.038461538461538464,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,1536,T0.6,R2,26,0.008723076074742354,0.0,0.04000640268765282,0.0,0.0,0.0,0.01739998161792755,0.15849999571219087,0.20360000245273113,0.038461538461538464,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,1536,T0.7,R1,26,0.00018461539338414485,0.0,0.0009413574933753629,0.0,0.0,0.0,0.0,0.0036000001709908247,0.004800000227987766,0.0,0.0
Qwen3-4B-Instruct-2507,aime2024,1536,T0.7,R2,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen3-4B-Instruct-2507,aime2024,1536,T0.8,R1,26,0.008080769330263138,0.0,0.04023598454793525,0.0,0.0,0.0,0.0036000001709908247,0.1551750018261373,0.20530000235885382,0.038461538461538464,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,1536,T0.8,R2,26,0.007896153936878992,0.0,0.040262643006478485,0.0,0.0,0.0,0.0,0.15397500176914036,0.20530000235885382,0.038461538461538464,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,1536,T0.9,R1,26,0.008319230877812235,0.0,0.04145158208685014,0.0,0.0,0.0,0.0036000001709908247,0.1598250020033447,0.21150000259513035,0.038461538461538464,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,1536,T0.9,R2,26,0.008134615484428091,0.0,0.041478563090672854,0.0,0.0,0.0,0.0,0.15862500194634777,0.21150000259513035,0.038461538461538464,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,1536,T1.0,R1,26,0.008257692411112098,0.0,0.041137877656688,0.0,0.0,0.0,0.0036000001709908247,0.15862500190269202,0.20990000246092677,0.038461538461538464,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,1536,T1.0,R2,26,0.008073077017727952,0.0,0.04116477724813227,0.0,0.0,0.0,0.0,0.15742500184569508,0.20990000246092677,0.038461538461538464,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,1536,T1.1,R1,26,0.00835000010780417,0.0,0.041608434745225124,0.0,0.0,0.0,0.0036000001709908247,0.16042500198818743,0.21230000257492065,0.038461538461538464,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,1536,T1.1,R2,26,0.008165384714420024,0.0,0.04163545599481996,0.0,0.0,0.0,0.0,0.1592250019311905,0.21230000257492065,0.038461538461538464,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,1536,T1.2,R1,26,0.00835000010780417,0.0,0.041608434745225124,0.0,0.0,0.0,0.0036000001709908247,0.16042500198818743,0.21230000257492065,0.038461538461538464,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,1536,T1.2,R2,26,0.008165384714420024,0.0,0.04163545599481996,0.0,0.0,0.0,0.0,0.1592250019311905,0.21230000257492065,0.038461538461538464,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,1536,best_fixed_T,R1,26,0.00018461539338414485,0.0,0.0009413574933753629,0.0,0.0,0.0,0.0,0.0036000001709908247,0.004800000227987766,0.0,0.0
Qwen3-4B-Instruct-2507,aime2024,1536,best_fixed_T,R2,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen3-4B-Instruct-2507,aime2024,1536,consensus_vote,R1,26,0.011038461646265709,0.0,0.0428205570043443,0.0,0.0,0.002400000113993883,0.05625000005699696,0.17495000193119048,0.20880000257492065,0.038461538461538464,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,1536,consensus_vote,R2,26,0.010853846252881565,0.0,0.04285885935709251,0.0,0.0,0.0,0.055050000000000016,0.17495000193119048,0.20880000257492065,0.038461538461538464,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,1536,equal_mix,R1,26,0.008342307800111862,0.0,0.04156922155116358,0.0,0.0,0.0,0.0036000001709908247,0.16027500198818742,0.21210000257492065,0.038461538461538464,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,1536,equal_mix,R2,26,0.008157692406727717,0.0,0.04159623276779232,0.0,0.0,0.0,0.0,0.15907500193119048,0.21210000257492065,0.038461538461538464,0.038461538461538464
Qwen3-4B-Instruct-2507,aime2024,1536,random_T,R1,26,0.023226922042690255,0.0,0.08745873750756028,0.0,0.0,0.0023000001165200956,0.14095000145971426,0.356274978723377,0.4128999710083008,0.07692307692307693,0.038461538461538464
