combo,baseline,N,stratum,mean,std6,n_pids
mathfull_Qwen2.5-3B,T0.6,4,L1,0.9735044520568993,0.00037165484617192286,2715
mathfull_Qwen2.5-3B,T0.6,4,L2,0.7923629220592071,0.003353381985647549,384
mathfull_Qwen2.5-3B,T0.6,4,L3,0.6227578726995512,0.004314530588576338,293
mathfull_Qwen2.5-3B,T0.6,4,L4,0.4585093535364211,0.001757965875922222,361
mathfull_Qwen2.5-3B,T0.6,4,L5,0.13449574536657646,0.0008332976400127176,1018
mathfull_Qwen2.5-3B,T0.6,4,overall,0.7193960493640764,0.0015839494050527085,4771
mathfull_Qwen2.5-3B,T0.7,4,L1,0.9686221113579405,0.00018712229952593968,2715
mathfull_Qwen2.5-3B,T0.7,4,L2,0.7741581710449988,0.0017953143483059302,384
mathfull_Qwen2.5-3B,T0.7,4,L3,0.6049144421192892,0.002675935421769113,293
mathfull_Qwen2.5-3B,T0.7,4,L4,0.44783972422265556,0.0022645411245489264,361
mathfull_Qwen2.5-3B,T0.7,4,L5,0.1383172364145537,0.001209059038781558,1018
mathfull_Qwen2.5-3B,T0.7,4,overall,0.7140647220023966,0.0011912327518198316,4771
mathfull_Qwen2.5-3B,T0.8,4,L1,0.9626130569085909,0.0005655232038082222,2715
mathfull_Qwen2.5-3B,T0.8,4,L2,0.7565610564068063,0.0011870318579520936,384
mathfull_Qwen2.5-3B,T0.8,4,L3,0.5804880107779468,0.0031347759983767517,293
mathfull_Qwen2.5-3B,T0.8,4,L4,0.4370642927716488,0.002525213904284388,361
mathfull_Qwen2.5-3B,T0.8,4,L5,0.1381896713337042,0.000902213861711316,1018
mathfull_Qwen2.5-3B,T0.8,4,overall,0.7068862245720504,0.0012470266975639296,4771
mathfull_Qwen2.5-3B,T0.9,4,L1,0.9546540587777163,0.00045461223557475254,2715
mathfull_Qwen2.5-3B,T0.9,4,L2,0.729267039551309,0.0032699093258183984,384
mathfull_Qwen2.5-3B,T0.9,4,L3,0.555560300099654,0.0033841644423271687,293
mathfull_Qwen2.5-3B,T0.9,4,L4,0.4143178713407336,0.0017989289535998959,361
mathfull_Qwen2.5-3B,T0.9,4,L5,0.136246523032021,0.0007104058688803692,1018
mathfull_Qwen2.5-3B,T0.9,4,overall,0.6964936475998749,0.0014262100994724973,4771
