model,dataset,baseline,stratum,N,mean,std6,n_pids
Qwen3-4B-Instruct-2507,mathfull,T1.1,L1,1536,0.9989100979887234,1.977114057863418e-05,3844
Qwen3-4B-Instruct-2507,mathfull,T1.1,L1,2048,0.9989166016297294,7.533190362018625e-06,3844
Qwen3-4B-Instruct-2507,mathfull,T1.2,L1,1,0.9672942698955476,0.0004197428668572,3844
Qwen3-4B-Instruct-2507,mathfull,T1.2,L1,2,0.9685733191432524,0.0002358650452488,3844
Qwen3-4B-Instruct-2507,mathfull,T1.2,L1,4,0.9904662036568578,0.0001439353041142,3844
Qwen3-4B-Instruct-2507,mathfull,T1.2,L1,8,0.9963190744036924,0.000101147109525,3844
Qwen3-4B-Instruct-2507,mathfull,T1.2,L1,16,0.9979878455062728,7.472008563135952e-05,3844
Qwen3-4B-Instruct-2507,mathfull,T1.2,L1,32,0.9984096788858676,3.0089190334772363e-05,3844
Qwen3-4B-Instruct-2507,mathfull,T1.2,L1,64,0.998524215238032,2.393275196101501e-05,3844
Qwen3-4B-Instruct-2507,mathfull,T1.2,L1,128,0.998610930457594,2.303213960121927e-05,3844
Qwen3-4B-Instruct-2507,mathfull,T1.2,L1,256,0.9986401968430488,1.1888808067405592e-05,3844
Qwen3-4B-Instruct-2507,mathfull,T1.2,L1,512,0.9986721730810092,1.575260577451905e-05,3844
Qwen3-4B-Instruct-2507,mathfull,T1.2,L1,1024,0.9986906000724732,6.716933216222288e-06,3844
Qwen3-4B-Instruct-2507,mathfull,T1.2,L1,1536,0.9986971037134792,3.3584631049735243e-06,3844
Qwen3-4B-Instruct-2507,mathfull,T1.2,L1,2048,0.9986971037134792,3.3584631049735243e-06,3844
Qwen3-4B-Instruct-2507,mathfull,consensus_vote,L1,1,0.9884235171696136,0.0003264802392821,3844
Qwen3-4B-Instruct-2507,mathfull,consensus_vote,L1,2,0.9866729535206392,0.0001089173976273,3844
Qwen3-4B-Instruct-2507,mathfull,consensus_vote,L1,4,0.9965308489420752,0.0001297110241212,3844
Qwen3-4B-Instruct-2507,mathfull,consensus_vote,L1,8,0.9987692218753614,5.298336157971775e-05,3844
Qwen3-4B-Instruct-2507,mathfull,consensus_vote,L1,16,0.999547454908082,5.535423414652977e-05,3844
Qwen3-4B-Instruct-2507,mathfull,consensus_vote,L1,32,0.9996791536593824,2.5076298544697344e-05,3844
Qwen3-4B-Instruct-2507,mathfull,consensus_vote,L1,64,0.9996081555671176,2.703122065633047e-05,3844
Qwen3-4B-Instruct-2507,mathfull,consensus_vote,L1,128,0.9996070716267776,2.0914712422345645e-05,3844
Qwen3-4B-Instruct-2507,mathfull,consensus_vote,L1,256,0.9995414932362122,3.09862883703777e-05,3844
Qwen3-4B-Instruct-2507,mathfull,consensus_vote,L1,512,0.9995366155046826,1.602986152952442e-05,3844
Qwen3-4B-Instruct-2507,mathfull,consensus_vote,L1,1024,0.9994780827263268,2.4225520983606627e-05,3844
Qwen3-4B-Instruct-2507,mathfull,consensus_vote,L1,1536,0.999490006070066,1.4310475775702496e-05,3844
Qwen3-4B-Instruct-2507,mathfull,consensus_vote,L1,2048,0.9994591137703782,2.143901372711074e-05,3844
Qwen3-4B-Instruct-2507,mathfull,equal_mix,L1,1,0.9884235171696136,0.0003264802392821,3844
Qwen3-4B-Instruct-2507,mathfull,equal_mix,L1,2,0.9866729535206392,0.0001089173976273,3844
Qwen3-4B-Instruct-2507,mathfull,equal_mix,L1,4,0.9965308489420752,0.0001297110241212,3844
Qwen3-4B-Instruct-2507,mathfull,equal_mix,L1,8,0.9987692218753614,5.298336157971775e-05,3844
Qwen3-4B-Instruct-2507,mathfull,equal_mix,L1,16,0.999518188518904,3.234976316013003e-05,3844
Qwen3-4B-Instruct-2507,mathfull,equal_mix,L1,32,0.9995490808185918,2.999206313824568e-05,3844
Qwen3-4B-Instruct-2507,mathfull,equal_mix,L1,64,0.9996347121054456,3.745480520111526e-05,3844
Qwen3-4B-Instruct-2507,mathfull,equal_mix,L1,128,0.999673733957683,1.812483087586367e-05,3844
Qwen3-4B-Instruct-2507,mathfull,equal_mix,L1,256,0.9997057101977106,1.5217688549430602e-05,3844
Qwen3-4B-Instruct-2507,mathfull,equal_mix,L1,512,0.9997376864377384,3.3584663078646262e-06,3844
Qwen3-4B-Instruct-2507,mathfull,equal_mix,L1,1024,0.9997398543184184,0.0,3844
Qwen3-4B-Instruct-2507,mathfull,equal_mix,L1,1536,0.9997398543184184,0.0,3844
Qwen3-4B-Instruct-2507,mathfull,equal_mix,L1,2048,0.9997398543184184,0.0,3844
Qwen3-4B-Instruct-2507,mathfull,random_T,L1,1,0.9765240217737036,0.000499209707195,3844
Qwen3-4B-Instruct-2507,mathfull,random_T,L1,2,0.9767868771484916,0.0002656700139057,3844
Qwen3-4B-Instruct-2507,mathfull,random_T,L1,4,0.9936169471147208,0.000108448615205,3844
Qwen3-4B-Instruct-2507,mathfull,random_T,L1,8,0.9978088794306484,0.0001081986895053,3844
Qwen3-4B-Instruct-2507,mathfull,random_T,L1,16,0.9988274476515144,5.963421543871774e-05,3844
Qwen3-4B-Instruct-2507,mathfull,random_T,L1,32,0.999067088702136,7.762304116779862e-05,3844
Qwen3-4B-Instruct-2507,mathfull,random_T,L1,64,0.99914314515147,8.036012244352146e-05,3844
Qwen3-4B-Instruct-2507,mathfull,random_T,L1,128,0.999182167023994,6.91576027561067e-05,3844
Qwen3-4B-Instruct-2507,mathfull,random_T,L1,256,0.999213059312957,3.874991521620116e-05,3844
Qwen3-4B-Instruct-2507,mathfull,random_T,L1,512,0.9992195629500864,5.421868923698732e-05,3844
Qwen3-4B-Instruct-2507,mathfull,random_T,L1,1024,0.9992824314918692,4.36115979493808e-05,3844
Qwen3-4B-Instruct-2507,mathfull,random_T,L1,1536,0.9992179370456497,1.229686017937843e-05,3844
Qwen3-4B-Instruct-2507,mathfull,random_T,L1,2048,0.9991772892719192,2.901236106444897e-05,3844
Qwen3-4B-Instruct-2507,mathfull,T0.1,L2,1,0.7142027243016621,0.0055660429910779,208
Qwen3-4B-Instruct-2507,mathfull,T0.1,L2,2,0.7120592952108918,0.003511521993494,208
Qwen3-4B-Instruct-2507,mathfull,T0.1,L2,4,0.8673327340720557,0.0041651385441223,208
Qwen3-4B-Instruct-2507,mathfull,T0.1,L2,8,0.944126438588286,0.0018268398896407,208
Qwen3-4B-Instruct-2507,mathfull,T0.1,L2,16,0.9793803442078524,0.0010611062466428,208
Qwen3-4B-Instruct-2507,mathfull,T0.1,L2,32,0.993790064723446,0.0010302004883755,208
Qwen3-4B-Instruct-2507,mathfull,T0.1,L2,64,0.9987680290180904,0.0003580640458639,208
Qwen3-4B-Instruct-2507,mathfull,T0.1,L2,128,0.9997996796304598,8.210696890172056e-05,208
Qwen3-4B-Instruct-2507,mathfull,T0.1,L2,256,1.0,0.0,208
Qwen3-4B-Instruct-2507,mathfull,T0.1,L2,512,1.0,0.0,208
Qwen3-4B-Instruct-2507,mathfull,T0.1,L2,1024,1.0,0.0,208
Qwen3-4B-Instruct-2507,mathfull,T0.1,L2,1536,1.0,0.0,208
Qwen3-4B-Instruct-2507,mathfull,T0.1,L2,2048,1.0,0.0,208
Qwen3-4B-Instruct-2507,mathfull,T0.2,L2,1,0.7071113782719922,0.0035763350995533,208
Qwen3-4B-Instruct-2507,mathfull,T0.2,L2,2,0.7086638619836706,0.0020981789832698,208
Qwen3-4B-Instruct-2507,mathfull,T0.2,L2,4,0.8575303825812464,0.0040739078316412,208
Qwen3-4B-Instruct-2507,mathfull,T0.2,L2,8,0.9326379846494932,0.0024259783168872,208
Qwen3-4B-Instruct-2507,mathfull,T0.2,L2,16,0.9659321600666796,0.0012274051544129,208
Qwen3-4B-Instruct-2507,mathfull,T0.2,L2,32,0.9800180293953952,0.0012349725387847,208
Qwen3-4B-Instruct-2507,mathfull,T0.2,L2,64,0.9847656252005926,0.000584819258201,208
Qwen3-4B-Instruct-2507,mathfull,T0.2,L2,128,0.987790464889258,0.0010265131843743,208
Qwen3-4B-Instruct-2507,mathfull,T0.2,L2,256,0.9890424680063288,0.0005871817458045,208
Qwen3-4B-Instruct-2507,mathfull,T0.2,L2,512,0.9889723557780364,0.0003329782529589,208
Qwen3-4B-Instruct-2507,mathfull,T0.2,L2,1024,0.9890024038897348,0.0002844269395924,208
Qwen3-4B-Instruct-2507,mathfull,T0.2,L2,1536,0.98979366978911,0.0003634037422641,208
Qwen3-4B-Instruct-2507,mathfull,T0.2,L2,2048,0.9897836539043616,0.0002463209713752,208
Qwen3-4B-Instruct-2507,mathfull,T0.3,L2,1,0.71203926179367,0.0030467424280796,208
Qwen3-4B-Instruct-2507,mathfull,T0.3,L2,2,0.7135917471530728,0.0015576010619859,208
Qwen3-4B-Instruct-2507,mathfull,T0.3,L2,4,0.8619157322563039,0.0034470302937624,208
Qwen3-4B-Instruct-2507,mathfull,T0.3,L2,8,0.9336309793691796,0.0011876131246021,208
Qwen3-4B-Instruct-2507,mathfull,T0.3,L2,16,0.9645349245685604,0.0015593175771636,208
Qwen3-4B-Instruct-2507,mathfull,T0.3,L2,32,0.976392228345876,0.0011070857419101,208
Qwen3-4B-Instruct-2507,mathfull,T0.3,L2,64,0.9799278847200092,0.0007049462632524,208
Qwen3-4B-Instruct-2507,mathfull,T0.3,L2,128,0.9803585738528712,0.0004170806642624,208
Qwen3-4B-Instruct-2507,mathfull,T0.3,L2,256,0.9804186698971672,0.0005175484939308,208
Qwen3-4B-Instruct-2507,mathfull,T0.3,L2,512,0.980018028858094,0.0003128465380679,208
Qwen3-4B-Instruct-2507,mathfull,T0.3,L2,1024,0.9796274038470494,0.0002992764349457,208
Qwen3-4B-Instruct-2507,mathfull,T0.3,L2,1536,0.9797776442406196,0.0002598768211364,208
Qwen3-4B-Instruct-2507,mathfull,T0.3,L2,2048,0.9798277243494224,0.0005066168418497,208
Qwen3-4B-Instruct-2507,mathfull,T0.4,L2,1,0.7126802880770694,0.0030527432414398,208
Qwen3-4B-Instruct-2507,mathfull,T0.4,L2,2,0.7184395036445214,0.0053292000334334,208
Qwen3-4B-Instruct-2507,mathfull,T0.4,L2,4,0.8584668821810434,0.0045050627426271,208
Qwen3-4B-Instruct-2507,mathfull,T0.4,L2,8,0.931542017880696,0.0013849679842379,208
Qwen3-4B-Instruct-2507,mathfull,T0.4,L2,16,0.9618172423760348,0.0008725201502644,208
Qwen3-4B-Instruct-2507,mathfull,T0.4,L2,32,0.973838141769356,0.0010287975099722,208
Qwen3-4B-Instruct-2507,mathfull,T0.4,L2,64,0.9786157853907356,0.0010030237891013,208
Qwen3-4B-Instruct-2507,mathfull,T0.4,L2,128,0.979707532084714,0.0001999194948648,208
Qwen3-4B-Instruct-2507,mathfull,T0.4,L2,256,0.9800380608701232,0.0006050541805243,208
Qwen3-4B-Instruct-2507,mathfull,T0.4,L2,512,0.98046875004776,0.000201120195261,208
Qwen3-4B-Instruct-2507,mathfull,T0.4,L2,1024,0.9806891025927588,9.813660828457548e-05,208
Qwen3-4B-Instruct-2507,mathfull,T0.4,L2,1536,0.9807091346726968,6.583197537931253e-05,208
Qwen3-4B-Instruct-2507,mathfull,T0.4,L2,2048,0.9807592147531418,2.453412867351656e-05,208
Qwen3-4B-Instruct-2507,mathfull,T0.5,L2,1,0.7096554492242061,0.0040792258012236,208
Qwen3-4B-Instruct-2507,mathfull,T0.5,L2,2,0.7176983173793325,0.0025433534938459,208
Qwen3-4B-Instruct-2507,mathfull,T0.5,L2,4,0.8612379821447226,0.0020071976100969,208
Qwen3-4B-Instruct-2507,mathfull,T0.5,L2,8,0.9328405722641412,0.0032672691161368,208
Qwen3-4B-Instruct-2507,mathfull,T0.5,L2,16,0.964122598250516,0.0009995172785523,208
Qwen3-4B-Instruct-2507,mathfull,T0.5,L2,32,0.9766826931840908,0.0007534823279234,208
Qwen3-4B-Instruct-2507,mathfull,T0.5,L2,64,0.9792367791374906,0.0008984324560558,208
Qwen3-4B-Instruct-2507,mathfull,T0.5,L2,128,0.980258413475568,0.0004666649998638,208
Qwen3-4B-Instruct-2507,mathfull,T0.5,L2,256,0.9813401442422616,0.0003776984327069,208
Qwen3-4B-Instruct-2507,mathfull,T0.5,L2,512,0.982071314054804,0.0006742207496607,208
Qwen3-4B-Instruct-2507,mathfull,T0.5,L2,1024,0.9828625801855172,0.0005062603189533,208
Qwen3-4B-Instruct-2507,mathfull,T0.5,L2,1536,0.982842548105579,0.0002734209807514,208
Qwen3-4B-Instruct-2507,mathfull,T0.5,L2,2048,0.983173076875317,0.000137040235091,208
Qwen3-4B-Instruct-2507,mathfull,T0.6,L2,1,0.7112580124073876,0.0036318507159519,208
Qwen3-4B-Instruct-2507,mathfull,T0.6,L2,2,0.7205028052394016,0.0029761654442506,208
Qwen3-4B-Instruct-2507,mathfull,T0.6,L2,4,0.8616736803609782,0.0025163069030153,208
Qwen3-4B-Instruct-2507,mathfull,T0.6,L2,8,0.9343134044932248,0.0015384665858106,208
Qwen3-4B-Instruct-2507,mathfull,T0.6,L2,16,0.96479934726197,0.0012983370599771,208
Qwen3-4B-Instruct-2507,mathfull,T0.6,L2,32,0.9774606042684844,0.0007954938505678,208
Qwen3-4B-Instruct-2507,mathfull,T0.6,L2,64,0.9823317309126604,0.0009991154132067,208
Qwen3-4B-Instruct-2507,mathfull,T0.6,L2,128,0.9845552886537732,0.0006626948410503,208
Qwen3-4B-Instruct-2507,mathfull,T0.6,L2,256,0.9856470352611862,0.0006728801785086,208
Qwen3-4B-Instruct-2507,mathfull,T0.6,L2,512,0.986278044955375,0.0006229935758428,208
Qwen3-4B-Instruct-2507,mathfull,T0.6,L2,1024,0.985967548159608,0.0003945347574193,208
Qwen3-4B-Instruct-2507,mathfull,T0.6,L2,1536,0.9860376603184984,0.0002172346100492,208
Qwen3-4B-Instruct-2507,mathfull,T0.6,L2,2048,0.9858774038446612,0.0002011202359335,208
Qwen3-4B-Instruct-2507,mathfull,T0.7,L2,1,0.7039463134864584,0.0028263523594378,208
Qwen3-4B-Instruct-2507,mathfull,T0.7,L2,2,0.7178485580027485,0.0054772630175974,208
Qwen3-4B-Instruct-2507,mathfull,T0.7,L2,4,0.852452260036117,0.0018942041434593,208
Qwen3-4B-Instruct-2507,mathfull,T0.7,L2,8,0.926837084814906,0.0017909705429915,208
Qwen3-4B-Instruct-2507,mathfull,T0.7,L2,16,0.961947784603884,0.0007515000009671,208
Qwen3-4B-Instruct-2507,mathfull,T0.7,L2,32,0.9755809302083576,0.0006601464061233,208
Qwen3-4B-Instruct-2507,mathfull,T0.7,L2,64,0.98047876636832,0.0006739527785064,208
Qwen3-4B-Instruct-2507,mathfull,T0.7,L2,128,0.9827123399829876,0.0002835790244401,208
Qwen3-4B-Instruct-2507,mathfull,T0.7,L2,256,0.9819611378315574,0.0003533258697999,208
Qwen3-4B-Instruct-2507,mathfull,T0.7,L2,512,0.9816506410208652,0.0006041582633759,208
Qwen3-4B-Instruct-2507,mathfull,T0.7,L2,1024,0.9814002404156592,0.0004908056454498,208
Qwen3-4B-Instruct-2507,mathfull,T0.7,L2,1536,0.9808693909942984,0.0009158832687798,208
Qwen3-4B-Instruct-2507,mathfull,T0.7,L2,2048,0.981209935933853,0.0003262212195344,208
Qwen3-4B-Instruct-2507,mathfull,T0.8,L2,1,0.7095953525903708,0.0065978531961435,208
Qwen3-4B-Instruct-2507,mathfull,T0.8,L2,2,0.7206730765935321,0.0038027136868891,208
Qwen3-4B-Instruct-2507,mathfull,T0.8,L2,4,0.8543886918670092,0.0030547111495701,208
Qwen3-4B-Instruct-2507,mathfull,T0.8,L2,8,0.9283325494959568,0.0016237781934354,208
Qwen3-4B-Instruct-2507,mathfull,T0.8,L2,16,0.9634715562734084,0.0021079393505615,208
Qwen3-4B-Instruct-2507,mathfull,T0.8,L2,32,0.9783453531563282,0.0006994598548323,208
Qwen3-4B-Instruct-2507,mathfull,T0.8,L2,64,0.9833233173315724,0.0010316600399357,208
Qwen3-4B-Instruct-2507,mathfull,T0.8,L2,128,0.986658653901078,0.0007340592472805,208
Qwen3-4B-Instruct-2507,mathfull,T0.8,L2,256,0.9875200321802344,0.0007097115915082,208
Qwen3-4B-Instruct-2507,mathfull,T0.8,L2,512,0.987540064158682,0.0003413686696057,208
Qwen3-4B-Instruct-2507,mathfull,T0.8,L2,1024,0.9872095352471568,0.0002751764860284,208
Qwen3-4B-Instruct-2507,mathfull,T0.8,L2,1536,0.9873297275641024,0.0001799542594252,208
Qwen3-4B-Instruct-2507,mathfull,T0.8,L2,2048,0.9872796474597774,0.0004587295947715,208
Qwen3-4B-Instruct-2507,mathfull,T0.9,L2,1,0.6989583326145433,0.0042783512875834,208
Qwen3-4B-Instruct-2507,mathfull,T0.9,L2,2,0.7150040060186234,0.0045880836842631,208
Qwen3-4B-Instruct-2507,mathfull,T0.9,L2,4,0.850642698100553,0.0025483364751474,208
Qwen3-4B-Instruct-2507,mathfull,T0.9,L2,8,0.9273640464943572,0.003636079727172,208
Qwen3-4B-Instruct-2507,mathfull,T0.9,L2,16,0.9642978784126732,0.0013061410816772,208
Qwen3-4B-Instruct-2507,mathfull,T0.9,L2,32,0.9793936972482464,0.0011903600867392,208
Qwen3-4B-Instruct-2507,mathfull,T0.9,L2,64,0.9862580132216978,0.0008614249367721,208
Qwen3-4B-Instruct-2507,mathfull,T0.9,L2,128,0.988962339834334,0.0006264622523276,208
Qwen3-4B-Instruct-2507,mathfull,T0.9,L2,256,0.9903345353459604,0.0003673574683719,208
Qwen3-4B-Instruct-2507,mathfull,T0.9,L2,512,0.99054487188681,0.0001887695755311,208
Qwen3-4B-Instruct-2507,mathfull,T0.9,L2,1024,0.9905048077329036,0.0001140244356169,208
Qwen3-4B-Instruct-2507,mathfull,T0.9,L2,1536,0.9904847756425182,0.0001181721267909,208
Qwen3-4B-Instruct-2507,mathfull,T0.9,L2,2048,0.9904246794877766,6.206704172943733e-05,208
Qwen3-4B-Instruct-2507,mathfull,T1.0,L2,1,0.6980168268335266,0.0024676036010855,208
Qwen3-4B-Instruct-2507,mathfull,T1.0,L2,2,0.7112880608735558,0.0035370892171168,208
Qwen3-4B-Instruct-2507,mathfull,T1.0,L2,4,0.8454861141478593,0.002775871872043,208
Qwen3-4B-Instruct-2507,mathfull,T1.0,L2,8,0.9224333952252682,0.0008871678197611,208
Qwen3-4B-Instruct-2507,mathfull,T1.0,L2,16,0.9583396784340342,0.0025178611284215,208
Qwen3-4B-Instruct-2507,mathfull,T1.0,L2,32,0.9750267101977116,0.001316985932372,208
Qwen3-4B-Instruct-2507,mathfull,T1.0,L2,64,0.9831897707847068,0.0004584524903363,208
Qwen3-4B-Instruct-2507,mathfull,T1.0,L2,128,0.9876802887480992,0.0007211537554096,208
Qwen3-4B-Instruct-2507,mathfull,T1.0,L2,256,0.9907351763775716,0.0005258556999791,208
Qwen3-4B-Instruct-2507,mathfull,T1.0,L2,512,0.9923076925273888,0.0003399552947087,208
Qwen3-4B-Instruct-2507,mathfull,T1.0,L2,1024,0.9939002403750634,0.00026264157127,208
Qwen3-4B-Instruct-2507,mathfull,T1.0,L2,1536,0.9942808494162866,0.0002416334035443,208
Qwen3-4B-Instruct-2507,mathfull,T1.0,L2,2048,0.9945612981055793,0.000177258154513,208
Qwen3-4B-Instruct-2507,mathfull,T1.1,L2,1,0.6845552877355844,0.0037631901003147,208
Qwen3-4B-Instruct-2507,mathfull,T1.1,L2,2,0.7012820505680373,0.0036871165930943,208
Qwen3-4B-Instruct-2507,mathfull,T1.1,L2,4,0.8340110878030268,0.0020109189411143,208
Qwen3-4B-Instruct-2507,mathfull,T1.1,L2,8,0.9116660490966378,0.0023684940256607,208
Qwen3-4B-Instruct-2507,mathfull,T1.1,L2,16,0.9499549291407068,0.0017677731164767,208
Qwen3-4B-Instruct-2507,mathfull,T1.1,L2,32,0.968603098860536,0.0010623919151197,208
Qwen3-4B-Instruct-2507,mathfull,T1.1,L2,64,0.9783052887934712,0.0011515905270682,208
Qwen3-4B-Instruct-2507,mathfull,T1.1,L2,128,0.9834535258690804,0.0006005606116301,208
Qwen3-4B-Instruct-2507,mathfull,T1.1,L2,256,0.9868088943215136,0.0006078334282286,208
Qwen3-4B-Instruct-2507,mathfull,T1.1,L2,512,0.986828926367124,0.0004692376353788,208
Qwen3-4B-Instruct-2507,mathfull,T1.1,L2,1024,0.9875200320429242,0.0003925463625799,208
Qwen3-4B-Instruct-2507,mathfull,T1.1,L2,1536,0.9873497595873256,0.0002760501084747,208
Qwen3-4B-Instruct-2507,mathfull,T1.1,L2,2048,0.9873998397244858,0.0004523874140216,208
Qwen3-4B-Instruct-2507,mathfull,T1.2,L2,1,0.6731770828258817,0.0035389789382923,208
Qwen3-4B-Instruct-2507,mathfull,T1.2,L2,2,0.6920973557071425,0.0045995737562365,208
Qwen3-4B-Instruct-2507,mathfull,T1.2,L2,4,0.8273621160441484,0.0025974437477941,208
Qwen3-4B-Instruct-2507,mathfull,T1.2,L2,8,0.9045199965580536,0.0021459576560124,208
Qwen3-4B-Instruct-2507,mathfull,T1.2,L2,16,0.9453674780730252,0.001565498534715,208
Qwen3-4B-Instruct-2507,mathfull,T1.2,L2,32,0.964883814780758,0.0015759510310305,208
Qwen3-4B-Instruct-2507,mathfull,T1.2,L2,64,0.9749332267838792,0.001180339450731,208
Qwen3-4B-Instruct-2507,mathfull,T1.2,L2,128,0.9811398238421252,0.0006898417608373,208
Qwen3-4B-Instruct-2507,mathfull,T1.2,L2,256,0.9850060098971696,0.000936227925636,208
Qwen3-4B-Instruct-2507,mathfull,T1.2,L2,512,0.9867888621699352,0.0009774942772941,208
Qwen3-4B-Instruct-2507,mathfull,T1.2,L2,1024,0.9894931889974918,0.0004205299776932,208
Qwen3-4B-Instruct-2507,mathfull,T1.2,L2,1536,0.9905148237848128,0.0004188087511477,208
Qwen3-4B-Instruct-2507,mathfull,T1.2,L2,2048,0.9915865385092988,0.0007742847836986,208
Qwen3-4B-Instruct-2507,mathfull,consensus_vote,L2,1,0.7068108974358974,0.0063611904223771,208
Qwen3-4B-Instruct-2507,mathfull,consensus_vote,L2,2,0.7129807692307691,0.0050857113621568,208
Qwen3-4B-Instruct-2507,mathfull,consensus_vote,L2,4,0.8716479700854701,0.0026084443622287,208
Qwen3-4B-Instruct-2507,mathfull,consensus_vote,L2,8,0.9423599425747864,0.0027270274424632,208
Qwen3-4B-Instruct-2507,mathfull,consensus_vote,L2,16,0.9724141960470084,0.001043368322149,208
Qwen3-4B-Instruct-2507,mathfull,consensus_vote,L2,32,0.9801348824786328,0.0007846497634884,208
Qwen3-4B-Instruct-2507,mathfull,consensus_vote,L2,64,0.986214610042735,0.0008407179303932,208
Qwen3-4B-Instruct-2507,mathfull,consensus_vote,L2,128,0.989413060897436,0.0002416333750363,208
Qwen3-4B-Instruct-2507,mathfull,consensus_vote,L2,256,0.9915464743589744,0.0004555695426986,208
Qwen3-4B-Instruct-2507,mathfull,consensus_vote,L2,512,0.9915064102564104,0.0003008811435179,208
Qwen3-4B-Instruct-2507,mathfull,consensus_vote,L2,1024,0.9920172275641024,0.0003883842288677,208
Qwen3-4B-Instruct-2507,mathfull,consensus_vote,L2,1536,0.9919471153846152,0.0003565480041872,208
Qwen3-4B-Instruct-2507,mathfull,consensus_vote,L2,2048,0.9918369391025642,0.0005258556545672,208
Qwen3-4B-Instruct-2507,mathfull,equal_mix,L2,1,0.7068108974358974,0.0063611904223771,208
Qwen3-4B-Instruct-2507,mathfull,equal_mix,L2,2,0.7129807692307691,0.0050857113621568,208
Qwen3-4B-Instruct-2507,mathfull,equal_mix,L2,4,0.8716479700854701,0.0026084443622287,208
Qwen3-4B-Instruct-2507,mathfull,equal_mix,L2,8,0.9423599425747864,0.0027270274424632,208
Qwen3-4B-Instruct-2507,mathfull,equal_mix,L2,16,0.97503171741453,0.0013780015413292,208
Qwen3-4B-Instruct-2507,mathfull,equal_mix,L2,32,0.9863982371794868,0.0006742206399988,208
Qwen3-4B-Instruct-2507,mathfull,equal_mix,L2,64,0.9900741185897436,0.000559141884061,208
Qwen3-4B-Instruct-2507,mathfull,equal_mix,L2,128,0.9914963942307692,0.000758021925936,208
Qwen3-4B-Instruct-2507,mathfull,equal_mix,L2,256,0.9930889423076924,0.0003399551832627,208
Qwen3-4B-Instruct-2507,mathfull,equal_mix,L2,512,0.9938000801282052,0.0002197142561409,208
Qwen3-4B-Instruct-2507,mathfull,equal_mix,L2,1024,0.9948417467948716,0.0003143819687116,208
Qwen3-4B-Instruct-2507,mathfull,equal_mix,L2,1536,0.9948417467948718,0.0002589486482461,208
Qwen3-4B-Instruct-2507,mathfull,equal_mix,L2,2048,0.9950520833333332,9.047748229678512e-05,208
Qwen3-4B-Instruct-2507,mathfull,random_T,L2,1,0.7013221154890906,0.0029646346462582,208
Qwen3-4B-Instruct-2507,mathfull,random_T,L2,2,0.7131009616721898,0.0042765498847218,208
Qwen3-4B-Instruct-2507,mathfull,random_T,L2,4,0.8526876343963429,0.002223311622729,208
Qwen3-4B-Instruct-2507,mathfull,random_T,L2,8,0.9272768355917947,0.0020732931732159,208
Qwen3-4B-Instruct-2507,mathfull,random_T,L2,16,0.9615484800022572,0.0033886276915701,208
Qwen3-4B-Instruct-2507,mathfull,random_T,L2,32,0.9774238793059992,0.0007655285797682,208
Qwen3-4B-Instruct-2507,mathfull,random_T,L2,64,0.9825120199925432,0.0006998041126382,208
Qwen3-4B-Instruct-2507,mathfull,random_T,L2,128,0.984895833970931,0.0005620408130219,208
Qwen3-4B-Instruct-2507,mathfull,random_T,L2,256,0.9863782053013356,0.0007258131064872,208
Qwen3-4B-Instruct-2507,mathfull,random_T,L2,512,0.9869591347777692,0.0010890511823598,208
Qwen3-4B-Instruct-2507,mathfull,random_T,L2,1024,0.9871394233419918,0.0013887283254589,208
Qwen3-4B-Instruct-2507,mathfull,random_T,L2,1536,0.9876502404401366,0.0011927230659646,208
Qwen3-4B-Instruct-2507,mathfull,random_T,L2,2048,0.9877103368083064,0.0010232242711929,208
Qwen3-4B-Instruct-2507,mathfull,T0.1,L3,1,0.4996187345719285,0.0064435181361076,153
Qwen3-4B-Instruct-2507,mathfull,T0.1,L3,2,0.5082243998455845,0.0035043841466031,153
Qwen3-4B-Instruct-2507,mathfull,T0.1,L3,4,0.6377450994221993,0.0034600200424763,153
Qwen3-4B-Instruct-2507,mathfull,T0.1,L3,8,0.7412880307351583,0.0036434007765433,153
Qwen3-4B-Instruct-2507,mathfull,T0.1,L3,16,0.8097821370513869,0.0043697851163482,153
Qwen3-4B-Instruct-2507,mathfull,T0.1,L3,32,0.853567539655435,0.0048959047649985,153
Qwen3-4B-Instruct-2507,mathfull,T0.1,L3,64,0.8808006547789105,0.0020790834169086,153
Qwen3-4B-Instruct-2507,mathfull,T0.1,L3,128,0.8927559920917377,0.0036301245312439,153
Qwen3-4B-Instruct-2507,mathfull,T0.1,L3,256,0.8987881268662745,0.0018889462134001,153
Qwen3-4B-Instruct-2507,mathfull,T0.1,L3,512,0.90002723350565,0.0014353686233126,153
Qwen3-4B-Instruct-2507,mathfull,T0.1,L3,1024,0.9016612201709956,0.0008824537781016,153
Qwen3-4B-Instruct-2507,mathfull,T0.1,L3,1536,0.9017837692969244,0.0004397115630345,153
Qwen3-4B-Instruct-2507,mathfull,T0.1,L3,2048,0.9015522876527152,0.0014338176925998,153
Qwen3-4B-Instruct-2507,mathfull,T0.2,L3,1,0.5255991270469424,0.0066087989339109,153
Qwen3-4B-Instruct-2507,mathfull,T0.2,L3,2,0.5323529409686985,0.00443379852651,153
Qwen3-4B-Instruct-2507,mathfull,T0.2,L3,4,0.6687772338296853,0.0070571240037645,153
Qwen3-4B-Instruct-2507,mathfull,T0.2,L3,8,0.771004028082673,0.0031856837339138,153
