model,dataset,stratum,N,best_t_mean,best_t_seed_std,t_star,level_n_problems,dataset_family,acc_t1p0_mean,acc_t0p1_mean,acc_random_t_mean,acc_equal_mix_mean,acc_consensus_vote_mean,acc_t1p0_std,acc_t0p1_std,acc_random_t_std,acc_equal_mix_std,acc_consensus_vote_std,acc_v1_mean,acc_v1_std,gap_vs_t1p0,gap_vs_t0p1,gap_vs_random_t,gap_vs_equal_mix,gap_vs_consensus_vote,gap_vs_v1
Qwen2.5-3B,mathfull,L1,1536,1.0,0.0,0.1,2715,mathfull,0.9950562717464504,1.0,0.9964715060681344,0.998574278698588,0.9979777982402293,2.710212890370523e-05,0.0,0.000152113180058,1.0764688714979172e-05,3.954206592264299e-05,0.9982220687714226,5.489579754573086e-05,0.004943728253549606,0.0,0.003528493931865606,0.0014257213014120529,0.0020222017597707476,0.0017779312285773896
Qwen2.5-3B,mathfull,L1,2048,1.0,0.0,0.1,2715,mathfull,0.9951012891406812,1.0,0.9964495088934826,0.9985681399631676,0.9979189686924496,4.148759019456528e-05,0.0,7.52261237581741e-05,8.235977817674791e-06,3.0260914779301613e-05,0.9981921424254536,5.651305741933923e-05,0.004898710859318811,0.0,0.003550491106517395,0.0014318600368323775,0.0020810313075504405,0.0018078575745463787
Qwen2.5-3B,mathfull,L2,1,0.7008246528243439,0.0042020531147563,0.1,384,mathfull,0.5231553811220996,0.7008246528243439,0.5921332455925746,0.6975260416666668,0.6975260416666668,0.0033773105998809,0.0042020531147563,0.0039325106929658,0.0038851426260596,0.0038851426260596,,,0.17766927170224434,0.0,0.10869140723176929,0.003298611157677156,0.003298611157677156,
Qwen2.5-3B,mathfull,L2,2,0.7071994363149213,0.0027825013390202,0.1,384,mathfull,0.5484483502012962,0.7071994363149213,0.6130805114387637,0.6966471354166667,0.6966471354166667,0.0024736728327914,0.0027825013390202,0.0022927776204803,0.0022018302317295,0.0022018302317295,,,0.1587510861136251,0.0,0.09411892487615758,0.010552300898254652,0.010552300898254652,
Qwen2.5-3B,mathfull,L2,4,0.8567183893173933,0.0032871908168742,0.1,384,mathfull,0.6937608552596228,0.8567183893173933,0.7561722400164904,0.8428864655671299,0.8428864655671299,0.0028822151663565,0.0032871908168742,0.0029552094964777,0.0024543000009185,0.0024543000009185,,,0.16295753405777047,0.0,0.10054614930090289,0.01383192375026343,0.01383192375026343,
Qwen2.5-3B,mathfull,L2,8,0.9371773109823052,0.0011309782789793,0.1,384,mathfull,0.8064956425595383,0.9371773109823052,0.8510338409186161,0.9075597692418984,0.9075597692418984,0.0018519190791498,0.0011309782789793,0.0021600055819814,0.0029267188359683,0.0029267188359683,,,0.13068166842276685,0.0,0.08614347006368905,0.02961754174040676,0.02961754174040676,
Qwen2.5-3B,mathfull,L2,16,0.977639433539783,0.0010473464812097,0.1,384,mathfull,0.870048874022258,0.977639433539783,0.9003351126545266,0.9428030960648152,0.9453934582368834,0.002225840541926,0.0010473464812097,0.0030597771961912,0.0018565322785876,0.0009195181601666,,,0.10759055951752505,0.0,0.0773043208852564,0.03483633747496784,0.03224597530289963,
Qwen2.5-3B,mathfull,L2,32,0.9940592460851704,0.000479190610129,0.1,384,mathfull,0.900749393524974,0.9940592460851704,0.9256943733214738,0.9575551576967596,0.9595251012731486,0.0021477585061607,0.000479190610129,0.0010379981374295,0.0004332188733139,0.0004760186997326,,,0.09330985256019642,0.0,0.06836487276369663,0.036504088388410794,0.03453414481202177,
Qwen2.5-3B,mathfull,L2,64,0.9988118493929506,0.0002186085234042,0.1,384,mathfull,0.9165056377302486,0.9988118493929506,0.9374636516133452,0.965375434027778,0.9658962673611114,0.000960362518127,0.0002186085234042,0.0024294836222494,0.0008167048923257,0.0003859554034746,,,0.08230621166270202,0.0,0.06134819777960543,0.03343641536517261,0.0329155820318392,
Qwen2.5-3B,mathfull,L2,128,0.9999240451854552,8.148859839211714e-05,0.1,384,mathfull,0.924996383794577,0.9999240451854552,0.9438648373203856,0.9673502604166666,0.967429832175926,0.0011793194960088,8.148859839211714e-05,0.0011870206520462,0.0008237671139524,0.000912327696615,0.9649631080376112,0.0006689170705771,0.07492766139087814,0.0,0.05605920786506957,0.03257378476878858,0.03249421300952915,0.034960937147843985
Qwen2.5-3B,mathfull,L2,256,1.0,0.0,0.1,384,mathfull,0.9283311633383468,1.0,0.947309028590098,0.9696560329861112,0.967261646412037,0.0007178205596301,0.0,0.0011133891202177,0.0004549922737828,0.0005246809139057,0.96430121559792,0.0008091445654183,0.07166883666165325,0.0,0.05269097140990198,0.03034396701388875,0.032738353587962954,0.035698784402079964
Qwen2.5-3B,mathfull,L2,512,1.0,0.0,0.1,384,mathfull,0.9309244795533432,1.0,0.9491427956001846,0.9704427083333332,0.967138671875,0.0012983344399127,0.0,0.0007495937876026,0.0004453810254293,0.0001630856126285,0.9646267364700584,0.0006154554036045,0.06907552044665677,0.0,0.05085720439981545,0.029557291666666763,0.03286132812499998,0.035373263529941634
Qwen2.5-3B,mathfull,L2,1024,1.0,0.0,0.1,384,mathfull,0.9313042534534663,1.0,0.9491265192846184,0.9706542968750002,0.96669921875,0.0011537712531553,0.0,0.0015427652192139,0.000396414347093,0.0005920542991869,0.96389973960888,0.0004575855552661,0.06869574654653365,0.0,0.05087348071538156,0.029345703124999845,0.03330078125000002,0.03610026039112002
Qwen2.5-3B,mathfull,L2,1536,1.0,0.0,0.1,384,mathfull,0.9316243490975468,1.0,0.9493869359414222,0.9707302517361112,0.966943359375,0.0005980199146205,0.0,0.0014655549194765,0.0002456909687013,0.0002137063484656,0.9646430123919142,0.000761305742131,0.06837565090245323,0.0,0.050613064058577795,0.02926974826388884,0.03305664062500002,0.03535698760808581
Qwen2.5-3B,mathfull,L2,2048,1.0,0.0,0.1,384,mathfull,0.9321289063591394,1.0,0.9509982637715036,0.9707194010416664,0.966720920138889,0.0004815068450178,0.0,0.0013770211833303,0.0003207660554967,0.0002952505660853,0.964225260689596,0.0004117548835735,0.06787109364086064,0.0,0.04900173622849635,0.02928059895833357,0.033279079861111005,0.03577473931040398
Qwen2.5-3B,mathfull,L3,1,0.5123862329620414,0.0050390199558289,0.2,293,mathfull,0.3827787254639266,0.5059300326192337,0.4423634804344489,0.5058731513083048,0.5058731513083048,0.0020194400706482,0.0064456233791329,0.0070852512934224,0.0017795097690957,0.0017795097690957,,,0.12960750749811484,0.006456200342807694,0.07002275252759255,0.006513081653736652,0.006513081653736652,
Qwen2.5-3B,mathfull,L3,2,0.5249431165649351,0.0029782524726334,0.2,293,mathfull,0.410153583417921,0.5141638227493689,0.4644340158729423,0.5216723549488055,0.5216723549488055,0.0039645936824106,0.0039566889344903,0.0034118664817674,0.0039297343904997,0.0039297343904997,,,0.11478953314701407,0.010779293815566193,0.06050910069199278,0.0032707616161296027,0.0032707616161296027,
Qwen2.5-3B,mathfull,L3,4,0.6628424852738947,0.0022785340057496,0.2,293,mathfull,0.5153666613363916,0.6416631137382184,0.5801230130952373,0.6616929749715587,0.6616929749715587,0.0034458753295657,0.0049782048090747,0.0039795433813379,0.002384031376816,0.002384031376816,,,0.14747582393750303,0.021179371535676284,0.08271947217865738,0.0011495103023360098,0.0011495103023360098,
Qwen2.5-3B,mathfull,L3,8,0.774710119724172,0.0024400540639173,0.2,293,mathfull,0.6261223043390339,0.7491218233745931,0.6883737275650272,0.760267586272279,0.760267586272279,0.0034543572886763,0.0023102474625871,0.0036251675451435,0.0034173506066974,0.0034173506066974,,,0.1485878153851381,0.02558829634957893,0.08633639215914479,0.014442533451893058,0.014442533451893058,
Qwen2.5-3B,mathfull,L3,16,0.8485381126719549,0.0028218402371444,0.2,293,mathfull,0.7123262173812986,0.8203747170310853,0.7612124009357726,0.826510229949863,0.8200295854284763,0.0039589884648997,0.0022883126073837,0.0031475322267259,0.0043910722680403,0.0032330689951745,,,0.13621189529065625,0.02816339564086956,0.08732571173618231,0.022027882722091885,0.028508527243478632,
Qwen2.5-3B,mathfull,L3,32,0.8878033761156509,0.0020067355439793,0.2,293,mathfull,0.7626423050198636,0.8617747451673528,0.809011655824155,0.8644235874099354,0.8542675043954908,0.0026332009655228,0.0013664315686295,0.0033756450494868,0.0021745302097723,0.003011189196048,,,0.12516107109578722,0.026028630948298104,0.07879172029149584,0.023379788705715443,0.03353587172016004,
Qwen2.5-3B,mathfull,L3,64,0.9089045329538594,0.0020047343215739,0.2,293,mathfull,0.7937961563105621,0.8847956968353801,0.8304741608717429,0.8870046454304132,0.881833522942738,0.0019894147755252,0.0021597767504057,0.0013132066163912,0.0018254294002172,0.00218655017709,,,0.11510837664329732,0.02410883611847936,0.07843037208211656,0.021899887523446182,0.027071010011121444,
Qwen2.5-3B,mathfull,L3,128,0.9208404440856598,0.0014557098408372,0.2,293,mathfull,0.8114505126231072,0.8968358935334798,0.8412974035628012,0.8946861964353431,0.8940533750474025,0.0015749313275471,0.0024212269473955,0.0008397474637294,0.0008501873003353,0.0016060501395416,0.8927403309237342,0.0020074629521142,0.1093899314625526,0.024004550552179982,0.07954304052285854,0.02615424765031671,0.02678706903825734,0.02810011316192562
Qwen2.5-3B,mathfull,L3,256,0.9257536977010358,0.001033327797154,0.2,293,mathfull,0.822337173458943,0.9026166101100732,0.8504787651224399,0.8979071861964353,0.8968880356465682,0.0015248266623486,0.0022295054608195,0.001377594015373,0.0014362325725712,0.0014929009086162,0.8932593861818358,0.0009470605826803,0.1034165242420928,0.023137087590962557,0.07527493257859585,0.02784651150460049,0.02886566205446761,0.032494311519200014
Qwen2.5-3B,mathfull,L3,512,0.9285765076013742,0.0012116088909407,0.2,293,mathfull,0.8294961134912668,0.9072027877730712,0.8561125340149975,0.8968761850587788,0.8945605802047782,0.0015502113549362,0.0009863778053162,0.0025703928498831,0.0011334773451074,0.0012338049833376,0.8931740622032981,0.0019000692789772,0.09908039411010738,0.02137371982830305,0.07246397358637668,0.03170032254259547,0.03401592739659598,0.03540244539807613
Qwen2.5-3B,mathfull,L3,1024,0.9311362345288672,0.0006324456795737,0.2,293,mathfull,0.8345183921507447,0.9095349832500444,0.8585087225133546,0.895698236632537,0.8926502654531664,0.001352916591907,0.0004687012462636,0.0019914814344417,0.0005565185417902,0.0009210985520066,0.8926336750673157,0.0008733412237693,0.09661784237812243,0.02160125127882273,0.07262751201551254,0.035437997896330176,0.03848596907570079,0.038502559461551455
Qwen2.5-3B,mathfull,L3,1536,0.9323521048297831,0.00054143348696,0.2,293,mathfull,0.8369453925622438,0.9102175770209842,0.858404437389407,0.8949303185437999,0.8913822525597269,0.0014716886997596,0.0008222839689685,0.0014945142538629,0.0005870757747874,0.000679922246182,0.89296786166967,0.0013885628260131,0.09540671226753938,0.022134527808798987,0.07394766744037617,0.03742178628598325,0.04096985227005623,0.03938424316011313
Qwen2.5-3B,mathfull,L3,2048,0.932821388183685,0.0007348130090672,0.2,293,mathfull,0.8376137657266902,0.91077218469565,0.8576862918810582,0.8940699658703072,0.8906214448236632,0.0006743674632146,0.0006468624322904,0.0020021973647778,0.0009728459258524,0.0007293849540608,0.8921786127739137,0.0014370653873324,0.09520762245699477,0.022049203488034963,0.07513509630262682,0.038751422313377804,0.04219994336002175,0.04064277540977124
Qwen2.5-3B,mathfull,L4,1,0.3560710984831701,0.005130390167769,0.4,361,mathfull,0.2885849490883869,0.2956024935427754,0.3141966762437398,0.2980955678670359,0.2980955678670359,0.0033207557424735,0.0027557627496158,0.0045777663577668,0.0027772587117093,0.0027772587117093,,,0.0674861493947832,0.06046860494039469,0.041874422239430276,0.0579755306161342,0.0579755306161342,
Qwen2.5-3B,mathfull,L4,2,0.3720625576177063,0.0020946227304372,0.4,361,mathfull,0.3100992609026119,0.3071791315580256,0.3328081716354231,0.32817405355494,0.32817405355494,0.0034113699746898,0.0040825651897335,0.0023007695185029,0.0023210985126587,0.0023210985126587,,,0.061963296715094374,0.06488342605968067,0.0392543859822832,0.04388850406276629,0.04388850406276629,
Qwen2.5-3B,mathfull,L4,4,0.4609043205929584,0.0048223256234534,0.5,361,mathfull,0.3880549823722973,0.3447878225031459,0.4101059988755062,0.4217826638965836,0.4217826638965836,0.0020188482214566,0.0020260535983096,0.0032315351318472,0.0029441630960714,0.0029441630960714,,,0.07284933822066109,0.1161164980898125,0.05079832171745219,0.039121656696374796,0.039121656696374796,
Qwen2.5-3B,mathfull,L4,8,0.5594896396796415,0.0044293982392384,0.5,361,mathfull,0.4822058039849592,0.3933486161854149,0.4952823275412989,0.540288165589412,0.540288165589412,0.0032291388125329,0.0047380993052813,0.0019599326243592,0.0025096304258149,0.0025096304258149,,,0.07728383569468228,0.1661410234942266,0.06420731213834258,0.019201474090229542,0.019201474090229542,
Qwen2.5-3B,mathfull,L4,16,0.6291685577229161,0.0035133494933038,0.6,361,mathfull,0.5575092522287053,0.4247139127269759,0.5607383993563061,0.5964872893214307,0.58858233643985,0.0021216153559426,0.0039491693369786,0.0031889157433181,0.0017467629859751,0.0019759432278769,,,0.07165930549421085,0.20445464499594024,0.06843015836661004,0.03268126840148544,0.040586221283066104,
Qwen2.5-3B,mathfull,L4,32,0.6784028952265381,0.002423262423617,0.6,361,mathfull,0.6128686307518832,0.447550017012168,0.6061960194420691,0.6577825627779611,0.6299727034725303,0.0017111179680774,0.0020509863093702,0.0044271159195556,0.0031807403835524,0.001353533034668,,,0.06553426447465482,0.23085287821437006,0.07220687578446894,0.020620332448576972,0.048430191754007756,
Qwen2.5-3B,mathfull,L4,64,0.707978802284661,0.0021693879489782,0.6,361,mathfull,0.6471901987866342,0.4544667596589096,0.635385229168434,0.6898062041067581,0.6670506309633734,0.0030801548435706,0.001761766424925,0.0033254660000009,0.0021327045268251,0.0007794394624124,,,0.06078860349802684,0.25351204262575144,0.07259357311622705,0.018172598177902954,0.040928171321287676,
Qwen2.5-3B,mathfull,L4,128,0.7255857580798031,0.0022252711952032,0.6,361,mathfull,0.6696072835161325,0.4571772086002372,0.6492895898473684,0.712070060018467,0.6993045937211452,0.0014439378534271,0.0042366789913679,0.0032076487032505,0.0023075360504244,0.0030843593751945,0.7185470540349957,0.0014252930147144,0.055978474563670555,0.2684085494795659,0.07629616823243468,0.013515698061336123,0.026281164358657905,0.007038704044807331
Qwen2.5-3B,mathfull,L4,256,0.7357950525634361,0.0027181418428322,0.6,361,mathfull,0.6819627200298884,0.4603974304126708,0.659352878185586,0.722822406894429,0.7178653047091413,0.0014883729161489,0.0017689866333895,0.0019056269176349,0.0015686383983324,0.0020178463526029,0.7289627591923691,0.0019281131784536,0.05383233253354769,0.27539762215076535,0.07644217437785017,0.012972645669007132,0.017929747854294797,0.006832293371067055
Qwen2.5-3B,mathfull,L4,512,0.7422206835367219,0.0011100511337502,0.6,361,mathfull,0.6903402975245293,0.4596529704069724,0.6626981388823071,0.7297649276700522,0.7281409664512157,0.0018262380920125,0.0015895437069872,0.004383324164929,0.002160132251541,0.001599486915401,0.7331659749888971,0.0020845244071025,0.05188038601219258,0.2825677131297495,0.07952254465441477,0.012455755866669693,0.01407971708550615,0.009054708547824752
Qwen2.5-3B,mathfull,L4,1024,0.7451408130343786,0.0007726082544564,0.6,361,mathfull,0.6951408128835439,0.4594240538085383,0.6622595413212191,0.7343663434903046,0.7340741381963681,0.0016770508561994,0.0019570810108454,0.0039698845312332,0.0014519421035952,0.0017293214921874,0.7372480003947491,0.0021445099860523,0.05000000015083472,0.28571675922584033,0.08288127171315951,0.010774469544074017,0.011066674838010493,0.007892812639629487
Qwen2.5-3B,mathfull,L4,1536,0.74655855672532,0.0006584176263707,0.6,361,mathfull,0.697139504867832,0.4595510160037947,0.6652989387275722,0.736680517082179,0.7381294244382888,0.0009878619786046,0.0006390044521311,0.0030146071671431,0.0004948818908906,0.0012267268500758,0.7365247007190239,0.0013956345838941,0.04941905185748796,0.2870075407215253,0.08125961799774784,0.009878039643141046,0.008429132287031238,0.010033856006296138
Qwen2.5-3B,mathfull,L4,2048,0.7462276857843345,0.0008212340702641,0.6,361,mathfull,0.6983581490699452,0.4605032319107565,0.6672841652699799,0.7369959987688518,0.7390743305632501,0.0010262644151211,0.0009369952456364,0.0035142563092883,0.0004029909419328,0.0008267742938042,0.7382444606664816,0.0016389127379056,0.047869536714389316,0.28572445387357803,0.0789435205143546,0.009231687015482715,0.007153355221084401,0.007983225117852877
Qwen2.5-3B,mathfull,L5,1,0.1180214479202118,0.0016939235461125,0.7,1018,mathfull,0.1078380817677349,0.0565528821644752,0.1004461369232641,0.0558816306483299,0.0558816306483299,0.001423888569087,0.0008182505694057,0.0018489656536198,0.001120095919768,0.001120095919768,,,0.010183366152476891,0.061468565755736594,0.0175753109969477,0.0621398172718819,0.0621398172718819,
Qwen2.5-3B,mathfull,L5,2,0.1275294696506278,0.0006212240325711,0.7,1018,mathfull,0.1179170761719106,0.0597229046963909,0.1098456943806226,0.0731581532416503,0.0731581532416503,0.0010889845268923,0.0008923503280388,0.001319665533486,0.0005842523208924,0.0005842523208924,,,0.009612393478717202,0.06780656495423691,0.01768377527000521,0.05437131640897751,0.05437131640897751,
Qwen2.5-3B,mathfull,L5,4,0.1386259161743238,0.0008810573581094,0.8,1018,mathfull,0.1318949895486121,0.0473647957263494,0.1155666768781568,0.0854906816197337,0.0854906816197337,0.0006257975767331,0.0005943592474702,0.0005324303825173,0.0005512023181779,0.0005512023181779,,,0.006730926625711703,0.0912611204479744,0.02305923929616699,0.0531352345545901,0.0531352345545901,
Qwen2.5-3B,mathfull,L5,8,0.154944755192506,0.0008956583303335,0.8,1018,mathfull,0.1492818757445968,0.0425533020024409,0.1271590494651246,0.1176915276998161,0.1176915276998161,0.0006932636761967,0.0011342744432591,0.000841891616383,0.0009460018003788,0.0009460018003788,,,0.0056628794479091915,0.1123914531900651,0.0277857057273814,0.0372532274926899,0.0372532274926899,
Qwen2.5-3B,mathfull,L5,16,0.1662065653434334,0.0013131812072234,0.8,1018,mathfull,0.1609391484620521,0.0392192339476177,0.1349534255531513,0.1192722357194669,0.1184995208009084,0.0009152259423534,0.0008194623676635,0.0019184012833359,0.0011926485623207,0.0010997501969108,,,0.005267416881381298,0.1269873313958157,0.0312531397902821,0.0469343296239665,0.04770704454252499,
Qwen2.5-3B,mathfull,L5,32,0.173438199617462,0.0009958482087187,0.9,1018,mathfull,0.169771856881392,0.0364318975156643,0.1396441981306376,0.1331856141083095,0.1196890395972543,0.0010130891297944,0.0007048581383844,0.0009690405098615,0.0010391627563709,0.0007608507346415,,,0.0036663427360699996,0.1370063021017977,0.033794001486824404,0.040252585509152505,0.053749160020207715,
Qwen2.5-3B,mathfull,L5,64,0.178020489081611,0.0011291448080457,0.9,1018,mathfull,0.1751685785586331,0.0359395857476193,0.1424352145384352,0.1349017804867023,0.1270820400243903,0.0013940866180099,0.0008565560456945,0.0013040284556945,0.001366840945398,0.0011558283786785,,,0.0028519105229778963,0.1420809033339917,0.03558527454317581,0.04311870859490871,0.0509384490572207,
Qwen2.5-3B,mathfull,L5,128,0.1813862610970622,0.0008338953263102,0.9,1018,mathfull,0.1779491377606138,0.0348111767194202,0.14331134517725,0.1393511778074033,0.1365776657786112,0.0012243073124376,0.0006892745811738,0.0019036676504886,0.0015371647484733,0.000866401709186,0.1425050322875775,0.0008778106911296,0.003437123336448411,0.146575084377642,0.03807491591981221,0.04203508328965891,0.04480859531845102,0.03888122880948472
Qwen2.5-3B,mathfull,L5,256,0.1821809903786078,0.0008333527780282,0.9,1018,mathfull,0.1810764299710046,0.0349815815823493,0.1438568371009434,0.1393976478934731,0.1441841301025977,0.0006602126441681,0.0003964497948769,0.0009148444823898,0.0006586210036039,0.0009825155904019,0.1456286548444734,0.0009229615692131,0.0011045604076032056,0.1471994087962585,0.03832415327766439,0.04278334248513471,0.0379968602760101,0.036552335534134395
Qwen2.5-3B,mathfull,L5,512,0.1831830524509808,0.0008158468668198,0.9,1018,mathfull,0.1817352928880836,0.034231063174895,0.1440209560129808,0.1402938086662301,0.1505828421741978,0.0007138034346682,0.0004177072614963,0.0012906249863137,0.000651738151604,0.0008203095249739,0.1478632533922486,0.0005662847584327,0.001447759562897194,0.1489519892760858,0.039162096438000005,0.0428892437847507,0.032600210276783004,0.0353197990587322
Qwen2.5-3B,mathfull,L5,1024,0.1841792186219598,0.0002809316534338,0.9,1018,mathfull,0.1829884988008787,0.033452712339285,0.1442841356052982,0.1411850578476315,0.1554801080550098,0.0002777804746183,0.0003577511389936,0.0009448867791508,0.0005546611854849,0.0009324050322626,0.1481697502746975,0.0004278805953578,0.0011907198210810988,0.1507265062826748,0.03989508301666159,0.0429941607743283,0.028699110566949987,0.03600946834726229
Qwen2.5-3B,mathfull,L5,1536,0.1846826567301452,0.0005003416155095,0.9,1018,mathfull,0.1833387907408726,0.0335216110310875,0.1437878601109553,0.1410827330277232,0.157944089718402,0.0004521574654327,0.0003524729550509,0.0012401617359719,0.0001700374567986,0.0005946062373907,0.1485435770848642,0.0005855435190074,0.001343865989272608,0.1511610456990577,0.040894796619189905,0.043599923702421994,0.02673856701174321,0.036139079645280986
Qwen2.5-3B,mathfull,L5,2048,0.1845905644584022,0.0004745005296915,0.9,1018,mathfull,0.1837760588586008,0.0333633486767919,0.1452582679169292,0.1409988266753984,0.1587324683475224,0.0006453206463042,0.0001231621412025,0.0011204299429012,0.0002404983033636,0.0004079733283994,0.1486725063725254,0.0010094740494297,0.0008145055998013961,0.1512272157816103,0.039332296541472994,0.04359173778300379,0.025858096110879802,0.03591805808587678
Qwen2.5-3B,mathfull,Lr,1,0.022164948588666,0.0014715569181649,1.0,194,mathfull,0.022164948588666,0.0,0.0129295534540697,0.0,0.0,0.0014715569181649,0.0,0.0011371403848956,0.0,0.0,,,0.0,0.022164948588666,0.009235395134596302,0.022164948588666,0.022164948588666,
Qwen2.5-3B,mathfull,Lr,2,0.0240012887750089,0.0011269328651848,1.1,194,mathfull,0.0223367699234717,0.0,0.0134020619505625,0.000805412371134,0.000805412371134,0.0013775204444061,0.0,0.0009729168070792,0.0002259752308859,0.0002259752308859,,,0.0016645188515371986,0.0240012887750089,0.0105992268244464,0.0231958764038749,0.0231958764038749,
Qwen2.5-3B,mathfull,Lr,4,0.023523411033451,0.0018094945669553,1.1,194,mathfull,0.0230562720108534,0.0,0.0121098227144452,0.0012260166093928,0.0012260166093928,0.0012532360127502,0.0,0.0013308817286826,0.0002043672357085,0.0002043672357085,,,0.00046713902259759923,0.023523411033451,0.0114135883190058,0.0222973944240582,0.0222973944240582,
Qwen2.5-3B,mathfull,Lr,8,0.0249188453972394,0.0007826242914689,1.2,194,mathfull,0.0234681827276609,0.0,0.0108528679106352,0.0023079283259695,0.0023079283259695,0.0010900692284029,0.0,0.0008375942508696,0.0001321922318111,0.0001321922318111,,,0.0014506626695784987,0.0249188453972394,0.0140659774866042,0.0226109170712699,0.0226109170712699,
Qwen2.5-3B,mathfull,Lr,16,0.0282209901552394,0.0006874560022144,1.2,194,mathfull,0.0255848827513408,0.0,0.0118270862999186,0.0016374108899882,0.003323530469149,0.001485404900338,0.0,0.0013609782529015,0.000385973251669,0.0006527248475941,,,0.0026361074038986007,0.0282209901552394,0.0163939038553208,0.0265835792652512,0.0248974596860904,
Qwen2.5-3B,mathfull,Lr,32,0.0308083538222046,0.0009830953271084,1.2,194,mathfull,0.0259731412700999,0.0,0.0112051957968384,0.0013418515874076,0.0011796653017658,0.0013351332690708,0.0,0.0009891494294695,0.0003212713478742,0.0005021736764012,,,0.004835212552104701,0.0308083538222046,0.019603158025366198,0.029466502234797,0.0296286885204388,
Qwen2.5-3B,mathfull,Lr,64,0.0344003984349366,0.0021514165102184,1.2,194,mathfull,0.0272147061668906,0.0,0.0126781651439766,0.0009281248295423,0.0014542942619617,0.0015857367929799,0.0,0.0009733896483059,0.000402789196919,0.0004682948795748,,,0.007185692268045999,0.0344003984349366,0.02172223329096,0.0334722736053943,0.0329461041729749,
Qwen2.5-3B,mathfull,Lr,128,0.0382817961684431,0.000738320139586,1.2,194,mathfull,0.03022123441777,0.0,0.0132096640436023,0.0004578321878579,0.0013300910739699,0.0004413000085081,0.0,0.0011896672520014,0.0002861495974868,0.0003755510568217,0.0015802539511394,0.0002356332811706,0.008060561750673101,0.0382817961684431,0.0250721321248408,0.0378239639805852,0.0369517050944732,0.0367015422173037
Qwen2.5-3B,mathfull,Lr,256,0.0405408792602557,0.0009372095606774,1.2,194,mathfull,0.0321674116653521,0.0,0.0148136812843113,0.0003892826460481,0.0025975281162136,0.0011347628297393,0.0,0.0017781618625352,0.0002007831280159,0.0005185444060544,0.0024001289205465,0.0006884169072523,0.008373467594903601,0.0405408792602557,0.025727197975944402,0.0401515966142076,0.0379433511440421,0.0381407503397092
Qwen2.5-3B,mathfull,Lr,512,0.0420478952854961,0.0005911528490179,1.2,194,mathfull,0.0332837558153031,0.0,0.0153572451382478,0.0002290950744558,0.0040334726127251,0.0010590153185314,0.0,0.0008740556099784,0.0001628152317548,0.0005596626277527,0.0032270188824212,0.0003835882704632,0.008764139470193,0.0420478952854961,0.0266906501472483,0.0418188002110403,0.038014422672771,0.038820876403074904
Qwen2.5-3B,mathfull,Lr,1024,0.0408075601190546,0.0005685700776938,1.2,194,mathfull,0.0342353952214877,0.0,0.0150236253541833,3.2216494845360825e-05,0.0066648768613974,0.0004987260190522,0.0,0.0011582615423934,5.3908506864308994e-05,0.0005756581379834,0.00297465637051,0.0006750617119842,0.006572164897566901,0.0408075601190546,0.0257839347648713,0.04077534362420924,0.0341426832576572,0.0378329037485446
Qwen2.5-3B,mathfull,Lr,1536,0.0414841066849101,0.0002893512436038,1.2,194,mathfull,0.0349835338762279,0.0,0.0158476518271842,4.29553264604811e-05,0.0082606672394043,0.0004575128562013,0.0,0.0012913107643056,6.654610560493843e-05,0.000635587042845,0.0029639175443356,0.0002703115628347,0.006500572808682201,0.0414841066849101,0.0256364548577259,0.04144115135844962,0.0332234394455058,0.0385201891405745
Qwen2.5-3B,mathfull,Lr,2048,0.0414268329261107,0.0006626013366265,1.2,194,mathfull,0.0347401202757141,0.0,0.0156464775155308,0.0,0.0096971649484536,0.0002133760276339,0.0,0.001067657972479,0.0,0.0007608369361281,0.00336125427601,0.000679963977149,0.006686712650396602,0.0414268329261107,0.025780355410579898,0.0414268329261107,0.0317296679776571,0.0380655786501007
Qwen2.5-3B,mathfull,overall,1,0.6512193697775749,0.0021446993235665,0.1,4965,mathfull,0.5725587456675009,0.6512193697775749,0.6068521330116824,0.651351124538434,0.651351124538434,0.0017975676904649,0.0021446993235665,0.0025941001464952,0.0015208841343114,0.0015208841343114,,,0.07866062411007402,0.0,0.04436723676589249,-0.0001317547608591374,-0.0001317547608591374,
Qwen2.5-3B,mathfull,overall,2,0.6539631594259752,0.0017279024559564,0.1,4965,mathfull,0.5847100544125329,0.6539631594259752,0.6162831497200135,0.6536648204095336,0.6536648204095336,0.0016446322428734,0.0017279024559564,0.0014612746229807,0.0013333991923914,0.0013333991923914,,,0.06925310501344228,0.0,0.03768000970596164,0.00029833901644160665,0.00029833901644160665,
Qwen2.5-3B,mathfull,overall,4,0.6967233849462865,0.0013473409126156,0.4,4965,mathfull,0.6561953141900032,0.6835032739800805,0.6734236206305214,0.694234992167394,0.694234992167394,0.001360711663068,0.0016352176478148,0.0016315471170666,0.0012294685035244,0.0012294685035244,,,0.040528070756283285,0.013220110966206011,0.02329976431576508,0.0024883927788924565,0.0024883927788924565,
Qwen2.5-3B,mathfull,overall,8,0.7253132464829285,0.0015715091173282,0.5,4965,mathfull,0.6986744457650736,0.7006053664062448,0.7067563969942673,0.7229000363656707,0.7229000363656707,0.001398728359972,0.0015200994297339,0.0013090117168609,0.0014224536536893,0.0014224536536893,,,0.02663880071785485,0.024707880076683675,0.01855684948866121,0.0024132101172578135,0.0024132101172578135,
