model,dataset,stratum,N,acc_t1p0_mean,acc_t1p0_std,acc_t0p1_mean,acc_t0p1_std,acc_random_t_mean
Qwen2.5-3B,gsm8kfull,L1,1536,0.9914313196006383,0.000112113623748,1.0,0.0,0.994159299261824
Qwen2.5-3B,gsm8kfull,L1,2048,0.9915438768750918,9.751292602193616e-05,1.0,0.0,0.9941449738128968
Qwen2.5-3B,gsm8kfull,L2,1,0.5702004223307476,0.0084189504420735,0.7069092817321607,0.0058159584011363,0.6123945149376925
Qwen2.5-3B,gsm8kfull,L2,2,0.5743407174190388,0.007390047709907,0.7094145581943576,0.0047560559050115,0.6211234167972698
Qwen2.5-3B,gsm8kfull,L2,4,0.69966596599181,0.005197856019955,0.8354254584397948,0.0052034721494044,0.7448927585962956
Qwen2.5-3B,gsm8kfull,L2,8,0.7879005945307292,0.0039706557028125,0.9167413859930722,0.0040748032278979,0.8220810738828362
Qwen2.5-3B,gsm8kfull,L2,16,0.834753326525448,0.0054159418226064,0.967317160423295,0.0020063466354054,0.8736753450227187
Qwen2.5-3B,gsm8kfull,L2,32,0.8598216177958539,0.0042813983310076,0.9904799594657834,0.0006361994535661,0.8967687622152803
Qwen2.5-3B,gsm8kfull,L2,64,0.8739275679774269,0.0011951368395708,0.9981012666275731,0.0007076162461252,0.9044831236234948
Qwen2.5-3B,gsm8kfull,L2,128,0.8793600566708778,0.002747817633216,0.999868143585664,0.0001555682187666,0.9094409294395004
Qwen2.5-3B,gsm8kfull,L2,256,0.8840189873268396,0.0022643723630702,0.9999472574342656,0.0001291923737746,0.9116824897721346
Qwen2.5-3B,gsm8kfull,L2,512,0.8849683549365164,0.0017071015865703,1.0,0.0,0.9123417722524972
Qwen2.5-3B,gsm8kfull,L2,1024,0.8856540083814459,0.0005892085802993,1.0,0.0,0.9127637129591362
Qwen2.5-3B,gsm8kfull,L2,1536,0.885970464241514,0.0005631371898751,1.0,0.0,0.9131329115755258
Qwen2.5-3B,gsm8kfull,L2,2048,0.8859177215716444,0.0003875775660263,1.0,0.0,0.9127373418177356
Qwen2.5-3B,gsm8kfull,L3,1,0.4951219507228068,0.0098772966027941,0.5047764202685859,0.011072850990863,0.5114837395466441
Qwen2.5-3B,gsm8kfull,L3,2,0.4924288622853233,0.010296425906896,0.4945121932078183,0.0099279842724917,0.5106707311621527
Qwen2.5-3B,gsm8kfull,L3,4,0.6383892301984919,0.0040015055787007,0.5738397689490784,0.0123374743632248,0.6392361137682829
Qwen2.5-3B,gsm8kfull,L3,8,0.7537787977636344,0.0054363682902938,0.6369241202871005,0.0074817495168178,0.7339630514625611
Qwen2.5-3B,gsm8kfull,L3,16,0.8345521244758028,0.0023472504025942,0.677007114136122,0.010158114151338,0.8063661443993327
Qwen2.5-3B,gsm8kfull,L3,32,0.8808943105301236,0.0069380125059395,0.7112804878412223,0.0127918075094843,0.8522357759558089
Qwen2.5-3B,gsm8kfull,L3,64,0.9062161258444552,0.0035042069013742,0.7394817087769024,0.0145701721614227,0.8683180902910426
Qwen2.5-3B,gsm8kfull,L3,128,0.9177845537253634,0.0038596472985492,0.7510670737317967,0.0076128001451583,0.8862296772923896
Qwen2.5-3B,gsm8kfull,L3,256,0.921036585415827,0.0029996029664734,0.7592987814592577,0.0035905775510685,0.8937500003513282
Qwen2.5-3B,gsm8kfull,L3,512,0.9281504066979012,0.0020375952612169,0.768394309633631,0.0066813983130878,0.9008638212321008
Qwen2.5-3B,gsm8kfull,L3,1024,0.9297764224219855,0.0018156670649241,0.7660060982272877,0.0055576520881092,0.901778455460217
Qwen2.5-3B,gsm8kfull,L3,1536,0.930386179323664,0.0041609624347448,0.7592479671177461,0.0039312323945463,0.9037601636132088
Qwen2.5-3B,gsm8kfull,L3,2048,0.9325711383083002,0.0025392275654338,0.7656504064911931,0.0028708226752053,0.9055894315091332
Qwen2.5-3B,gsm8kfull,L4,1,0.4048758868048799,0.0062433012188613,0.2939716306719797,0.0083201183441992,0.398847515694797
Qwen2.5-3B,gsm8kfull,L4,2,0.413785460319185,0.0101474767009477,0.291755318932288,0.009555240317277,0.4045212768573076
Qwen2.5-3B,gsm8kfull,L4,4,0.4986258914251646,0.0123547651345948,0.2843897753388535,0.0105300117580585,0.4734042579083578
Qwen2.5-3B,gsm8kfull,L4,8,0.5891028174119902,0.0095289923445805,0.2582309620838005,0.0062179251870224,0.5276088106135527
Qwen2.5-3B,gsm8kfull,L4,16,0.6403216509815596,0.0082225193650377,0.2285933814156827,0.0083114375138706,0.5717972228072372
Qwen2.5-3B,gsm8kfull,L4,32,0.6786598726770188,0.0046514773085576,0.2073803197011245,0.0055262395335619,0.5954315474666391
Qwen2.5-3B,gsm8kfull,L4,64,0.7004654261990325,0.0029469123175891,0.186236702255799,0.0088183039055307,0.6086805578327824
Qwen2.5-3B,gsm8kfull,L4,128,0.714701536395554,0.0056904712375552,0.1757830971297114,0.0030201328690124,0.6164007105316359
Qwen2.5-3B,gsm8kfull,L4,256,0.7215277781406192,0.0046767580151659,0.1643469267597435,0.0048138926183748,0.6238031915342765
Qwen2.5-3B,gsm8kfull,L4,512,0.7233599293811893,0.0021502558647648,0.1574468090403693,0.0047067706039291,0.6234485818046733
Qwen2.5-3B,gsm8kfull,L4,1024,0.7290780137999789,0.0053974726213256,0.1553634753754587,0.0028016147678124,0.6240248222115403
Qwen2.5-3B,gsm8kfull,L4,1536,0.7320921988695437,0.0035149336614534,0.153546099022612,0.0031363439832687,0.6273049651546047
Qwen2.5-3B,gsm8kfull,L4,2048,0.7333333333623959,0.0019005574844399,0.1532801416841276,0.0018011946648007,0.6339095728009516
Qwen2.5-3B,gsm8kfull,L5,1,0.2279365082907062,0.006720305569107,0.0565476195531941,0.0053679782229078,0.1878968255150885
Qwen2.5-3B,gsm8kfull,L5,2,0.22906746061164,0.0049535350003916,0.056448412991114,0.0027245178175907,0.1933531745100423
Qwen2.5-3B,gsm8kfull,L5,4,0.2602579388464431,0.0062546143282774,0.0329365081656428,0.0041311220173668,0.2004695790708952
Qwen2.5-3B,gsm8kfull,L5,8,0.2897006812660644,0.0014413434362623,0.0196352989712197,0.0008131347157148,0.2153357907693596
Qwen2.5-3B,gsm8kfull,L5,16,0.309004254951807,0.0035522726639577,0.0135211643688972,0.0020833881876169,0.2236442916756791
Qwen2.5-3B,gsm8kfull,L5,32,0.3195812037853997,0.0046555668521604,0.0115998678929394,0.0007909136601336,0.2294514196067457
Qwen2.5-3B,gsm8kfull,L5,64,0.3249037708444077,0.0029552151878362,0.0100826719716664,0.0008999643717224,0.2314849461791002
Qwen2.5-3B,gsm8kfull,L5,128,0.3285376987848726,0.0029198475054544,0.0080324074076045,0.0008511341546941,0.2352810850322601
Qwen2.5-3B,gsm8kfull,L5,256,0.3274735453745557,0.0019358682663371,0.0083928571600053,0.0010720897849663,0.230958995088521
Qwen2.5-3B,gsm8kfull,L5,512,0.3265939153080422,0.0021487893737821,0.0070436507788678,0.0015382807436187,0.2312632272788693
Qwen2.5-3B,gsm8kfull,L5,1024,0.3236507937578218,0.0012968359474653,0.0073412697392678,0.000508803848578,0.2329497356056457
Qwen2.5-3B,gsm8kfull,L5,1536,0.3219444445910908,0.0019844445140349,0.0071626984262986,0.0007839688193355,0.2338789686634545
Qwen2.5-3B,gsm8kfull,L5,2048,0.3219642856823546,0.0022204852525075,0.0067857142301305,0.0009874496915093,0.2333928559005024
Qwen2.5-3B,gsm8kfull,Lr,1,0.0638392861112065,0.0061015537867274,0.0,0.0,0.0334821432341067
Qwen2.5-3B,gsm8kfull,Lr,2,0.0628720239702878,0.0048937747162141,0.0,0.0,0.0405505954875566
Qwen2.5-3B,gsm8kfull,Lr,4,0.0539434526913932,0.0037327168441616,0.0,0.0,0.0301711309751096
Qwen2.5-3B,gsm8kfull,Lr,8,0.0566004117482364,0.0059704796661911,0.0,0.0,0.0291000568526907
Qwen2.5-3B,gsm8kfull,Lr,16,0.0610100616246373,0.0028464350915377,0.0,0.0,0.0309010657129831
Qwen2.5-3B,gsm8kfull,Lr,32,0.0644041234738237,0.0023673370830707,0.0,0.0,0.033328314169055
Qwen2.5-3B,gsm8kfull,Lr,64,0.0736410466599322,0.0013059759448492,0.0,0.0,0.0335875499128763
Qwen2.5-3B,gsm8kfull,Lr,128,0.0741906417533755,0.0025324259867779,0.0,0.0,0.0305555557410809
Qwen2.5-3B,gsm8kfull,Lr,256,0.073611111136242,0.0014012348157207,0.0,0.0,0.0325644844921217
Qwen2.5-3B,gsm8kfull,Lr,512,0.0722966269989098,0.0007131480819191,0.0,0.0,0.0328621029676426
Qwen2.5-3B,gsm8kfull,Lr,1024,0.0715029761915849,0.0001822537038157,0.0,0.0,0.0319940479738371
Qwen2.5-3B,gsm8kfull,Lr,1536,0.0714285714285714,1.5202354861220293e-17,0.0,0.0,0.0317708330140227
Qwen2.5-3B,gsm8kfull,Lr,2048,0.0714285714285714,1.5202354861220293e-17,0.0,0.0,0.0316964283230758
Qwen2.5-3B,gsm8kfull,overall,1,0.7799822986017598,0.00380511006488,0.835944613727063,0.0033082741510979,0.8025765071314942
Qwen2.5-3B,gsm8kfull,overall,2,0.7815803634356113,0.0036261229499689,0.8357912880198,0.0028848406336053,0.8042536057472007
Qwen2.5-3B,gsm8kfull,overall,4,0.8466832127697557,0.003353044539716,0.8510998887134519,0.0034196945912723,0.8513920516487952
Qwen2.5-3B,gsm8kfull,overall,8,0.8749926507425707,0.0025007718824046,0.8576675671725189,0.0020445438573638,0.8718388219705578
Qwen2.5-3B,gsm8kfull,overall,16,0.888535889100835,0.0023538813632905,0.8606422295525139,0.0025021153066139,0.8826319596064304
Qwen2.5-3B,gsm8kfull,overall,32,0.8949599877583343,0.00228621717366,0.8621967207541718,0.0025006599290468,0.8877244953893856
Qwen2.5-3B,gsm8kfull,overall,64,0.898330887211296,0.001238148030591,0.8626559603084057,0.0030775662314901,0.8897565620884579
Qwen2.5-3B,gsm8kfull,overall,128,0.8999801186608462,0.0017040182807974,0.8625861469720532,0.001478941016162,0.8911526831615713
Qwen2.5-3B,gsm8kfull,overall,256,0.9006017113939921,0.0013080042468872,0.8624678595877429,0.0011489068004221,0.8916935382424309
Qwen2.5-3B,gsm8kfull,overall,512,0.9009563101160672,0.000930950276168,0.8624004173381316,0.0015385708961182,0.8919343280878727
Qwen2.5-3B,gsm8kfull,overall,1024,0.9010211178578568,0.0011413325947412,0.8622755437728289,0.0011231037088052,0.8920818580164714
Qwen2.5-3B,gsm8kfull,overall,1536,0.9010827643472934,0.0011496097425004,0.8619862796970043,0.0009383478274906,0.8923945688675773
Qwen2.5-3B,gsm8kfull,overall,2048,0.9012803490123852,0.0008593763815032,0.8621459281634724,0.0006706335839041,0.8926119118522369
Qwen2.5-3B,gsm8kfull,overall_md_compat,1,0.7955264880201596,0.0037396606894713,0.8540891479785031,0.0033439851611638,0.8192700282083366
Qwen2.5-3B,gsm8kfull,overall_md_compat,2,0.7971802343697424,0.0035936532008617,0.8539324942713925,0.0029159809104385,0.8208301051946969
Qwen2.5-3B,gsm8kfull,overall_md_compat,4,0.8638899672520768,0.0033443256847086,0.8695733746700229,0.0034566083240507,0.8692170018649682
Qwen2.5-3B,gsm8kfull,overall_md_compat,8,0.8927562032168662,0.0023697842641926,0.876283607390217,0.0020666135900812,0.8901308261746667
Qwen2.5-3B,gsm8kfull,overall_md_compat,16,0.9064976900072952,0.0023420419355957,0.8793228360854367,0.0025291242728663,0.9011191417994664
Qwen2.5-3B,gsm8kfull,overall_md_compat,32,0.9129875569055952,0.0022844244911325,0.8809110681813941,0.0025276531852943,0.9062695287802144
Qwen2.5-3B,gsm8kfull,overall_md_compat,64,0.9162311318124108,0.0012366345459972,0.8813802757259525,0.003110786875745,0.9083400755310288
Qwen2.5-3B,gsm8kfull,overall_md_compat,128,0.9179042313379074,0.0016815180762338,0.881308947061369,0.0014949053755539,0.9098323107334888
Qwen2.5-3B,gsm8kfull,overall_md_compat,256,0.9185518949654782,0.0013059068376642,0.8811880921989497,0.0011613086209608,0.9103413006494144
Qwen2.5-3B,gsm8kfull,overall_md_compat,512,0.9189427218426413,0.0009351154337309,0.8811191860865561,0.0015551789274509,0.9105808570052112
Qwen2.5-3B,gsm8kfull,overall_md_compat,1024,0.9190261627932488,0.0011533401380357,0.8809916020872779,0.0011352269990824,0.9107504306375518
Qwen2.5-3B,gsm8kfull,overall_md_compat,1536,0.919090762333126,0.0011620191509143,0.8806960594113579,0.0009484767790776,0.9110747739868792
Qwen2.5-3B,gsm8kfull,overall_md_compat,2048,0.9192926356576152,0.0008686528795226,0.8808591731158578,0.0006778727066526,0.9112984494792264
Qwen2.5-3B,math1k,L1,1,0.856804859928999,0.0039307089100951,0.9778685103509096,0.0010125866642173,0.9010050271324176
Qwen2.5-3B,math1k,L1,2,0.8629606386499988,0.0024779864831791,0.9775544394999494,0.0007310938196922,0.9038211916459464
Qwen2.5-3B,math1k,L1,4,0.9433137925600686,0.0019047928133445,0.9960706317344902,0.0005405769068854,0.9613204944622976
Qwen2.5-3B,math1k,L1,8,0.9699275649123056,0.0015495573596721,0.9995358743060576,0.0002124630341594,0.9808209709186648
Qwen2.5-3B,math1k,L1,16,0.9817705096261986,0.001203050243352,0.9999895309982586,2.564371238241576e-05,0.9896306683070696
Qwen2.5-3B,math1k,L1,32,0.9887876884272352,0.0003078672811582,1.0,0.0,0.9938703941639944
Qwen2.5-3B,math1k,L1,64,0.9924274147605175,0.0015188174786524,1.0,0.0,0.995780988304659
Qwen2.5-3B,math1k,L1,128,0.9951947237079468,0.0002536007318369,1.0,0.0,0.997100083871902
Qwen2.5-3B,math1k,L1,256,0.9965661640592556,0.0005820619019944,1.0,0.0,0.9977072864720968
Qwen2.5-3B,math1k,L1,512,0.9978224456410112,0.0005599502117702,1.0,0.0,0.9979899497687116
Qwen2.5-3B,math1k,L1,1024,0.998502931303315,0.0002556668733229,1.0,0.0,0.9981155778894472
Qwen2.5-3B,math1k,L1,1536,0.9986180904722292,0.000528534810085,1.0,0.0,0.9981155779393672
Qwen2.5-3B,math1k,L1,2048,0.9987751255981886,0.0004274127156149,1.0,0.0,0.9977386934274004
Qwen2.5-3B,math1k,L2,1,0.5291876042748442,0.0080176621583632,0.6989740363417359,0.0061971312817877,0.5931113892651383
Qwen2.5-3B,math1k,L2,2,0.5522508370679128,0.0036959907329963,0.7075376878531534,0.0050833626709442,0.6152324123148942
Qwen2.5-3B,math1k,L2,4,0.6954686672862,0.0031368166660083,0.8603294268125666,0.0021017711695684,0.7599403309437699
Qwen2.5-3B,math1k,L2,8,0.8085062492551466,0.0033972199379293,0.9414358535403982,0.0020578336122795,0.8529258927945015
Qwen2.5-3B,math1k,L2,16,0.8682020319831655,0.0033646507637569,0.9813791195950916,0.0027067497077376,0.9023657828113892
Qwen2.5-3B,math1k,L2,32,0.8972768533867246,0.0025103131016024,0.9944828316394608,0.0010528932973871,0.92578921540386
Qwen2.5-3B,math1k,L2,64,0.9130768434103996,0.0013051390225721,0.998994974934276,0.0004260258675299,0.9394259511007984
Qwen2.5-3B,math1k,L2,128,0.9200708408928922,0.0019684903973091,0.9998953099825872,0.0001025748495296,0.9434847858948148
Qwen2.5-3B,math1k,L2,256,0.9250837522379468,0.0005174700797792,1.0,0.0,0.9464370472266196
Qwen2.5-3B,math1k,L2,512,0.92737646573153,0.0007111224733595,1.0,0.0,0.9487158014771327
Qwen2.5-3B,math1k,L2,1024,0.92826633185142,0.0006683133780867,1.0,0.0,0.94826214430289
Qwen2.5-3B,math1k,L2,1536,0.9289049415566788,0.0006544933095634,1.0,0.0,0.9506700170449476
Qwen2.5-3B,math1k,L2,2048,0.9289258794618812,0.0005021199114902,1.0,0.0,0.949968593269961
Qwen2.5-3B,math1k,L3,1,0.390263819330726,0.0065068828556202,0.5010468990134833,0.0022185615411621,0.4492043549322853
Qwen2.5-3B,math1k,L3,2,0.4208333333431613,0.0051998010237284,0.5081030149106405,0.0051518260262503,0.4673890284398318
Qwen2.5-3B,math1k,L3,4,0.5303269864116144,0.0028700788279889,0.6366834189973684,0.0032817027101188,0.5876832134098163
Qwen2.5-3B,math1k,L3,8,0.6434227713840815,0.0024622370260482,0.7425550130793398,0.0048969714883449,0.696420721631728
Qwen2.5-3B,math1k,L3,16,0.7278322749521579,0.004032157556561,0.8174396309396331,0.0030920602563005,0.7744805935701633
Qwen2.5-3B,math1k,L3,32,0.7824322672290149,0.0023179322546993,0.8580716096326534,0.0027552006658304,0.8181516820084386
Qwen2.5-3B,math1k,L3,64,0.8134963854389201,0.0034473780223018,0.8823352887613427,0.0015117578457073,0.84597192491425
Qwen2.5-3B,math1k,L3,128,0.8326860003959594,0.0018664039486001,0.8931218602295211,0.0028199950439146,0.8604079439332851
Qwen2.5-3B,math1k,L3,256,0.8469151317187191,0.0014276397604744,0.9007328314967205,0.0015456175212214,0.8679089904708204
Qwen2.5-3B,math1k,L3,512,0.852254327512198,0.0024248241795778,0.9061871864786138,0.000882755935436,0.8718069522443477
Qwen2.5-3B,math1k,L3,1024,0.8577156617217252,0.0009071506859314,0.9079669181801928,0.0008752746266609,0.8724630103326422
Qwen2.5-3B,math1k,L3,1536,0.8593592967251488,0.0012385686321591,0.9087311557620464,0.0008389854317429,0.8740368513452821
Qwen2.5-3B,math1k,L3,2048,0.861306532816509,0.0006846446388934,0.9103957288266726,0.0013482362527512,0.8740159134291599
Qwen2.5-3B,math1k,L4,1,0.2899220033085404,0.0035303537148697,0.2929392448215086,0.0058393952356477,0.3195402300373722
Qwen2.5-3B,math1k,L4,2,0.309123562681007,0.0041662064013666,0.3066810338478076,0.0042669794677267,0.3299979468806049
Qwen2.5-3B,math1k,L4,4,0.3825499494621234,0.0009130642526953,0.3397372771537754,0.0044171087261995,0.4055777958132424
Qwen2.5-3B,math1k,L4,8,0.4703394304246034,0.00306935989306,0.3811637476936888,0.0048298425493812,0.4916670842360772
Qwen2.5-3B,math1k,L4,16,0.5413611198451267,0.0031797739351767,0.4043656518990219,0.0052416588322937,0.553394998874506
Qwen2.5-3B,math1k,L4,32,0.5875482789916713,0.0030495712489056,0.4248029571592392,0.0064667089728313,0.592163499957027
Qwen2.5-3B,math1k,L4,64,0.6213902583206609,0.0031421021560053,0.4276101540771048,0.0027726050411103,0.6218493928072274
Qwen2.5-3B,math1k,L4,128,0.6377261227137471,0.0023696144339829,0.4300971546046717,0.0028957817675755,0.636043890931434
Qwen2.5-3B,math1k,L4,256,0.6459941164244803,0.0034822546481792,0.4267207174676612,0.0022439648216974,0.6423662429972138
Qwen2.5-3B,math1k,L4,512,0.6527948825404488,0.0015378162027345,0.4247331690931713,0.0011072337810208,0.6484708545617882
Qwen2.5-3B,math1k,L4,1024,0.6564586757787784,0.0017240240470432,0.4232861251977068,0.0027058353126584,0.6458743843142928
Qwen2.5-3B,math1k,L4,1536,0.6577449373676089,0.0013342283002175,0.4235016421754409,0.0011899806102286,0.648303229831257
Qwen2.5-3B,math1k,L4,2048,0.6606424468598514,0.0012006072754345,0.4242200327139464,0.0024697160124877,0.6499692119148748
Qwen2.5-3B,math1k,L5,1,0.113666667061237,0.0046338879972052,0.058000000740091,0.0020615527921409,0.1043750005634501
Qwen2.5-3B,math1k,L5,2,0.1258020834461785,0.0029107603875861,0.0619166667790462,0.0016396772755923,0.11114583352115
Qwen2.5-3B,math1k,L5,4,0.1388368077909884,0.0017826283946567,0.0500572926617072,0.0012881126392085,0.1205920158606022
Qwen2.5-3B,math1k,L5,8,0.1602749514591414,0.0025389804378343,0.0464527290068023,0.0016151773360908,0.1338653280124223
Qwen2.5-3B,math1k,L5,16,0.1760402304742213,0.0016840426461192,0.0433693758576798,0.0019579827480107,0.1433763405766998
Qwen2.5-3B,math1k,L5,32,0.1863029964019854,0.0019407264840587,0.0414056801099407,0.0018265382192367,0.1473032843150819
Qwen2.5-3B,math1k,L5,64,0.1904458334149482,0.003595035291143,0.0422968754052029,0.0008319975361073,0.1517438853757145
Qwen2.5-3B,math1k,L5,128,0.1948221323487814,0.0017339881298555,0.0440961803907218,0.0010311726034768,0.1505404767227204
Qwen2.5-3B,math1k,L5,256,0.195017559871388,0.0017729859528819,0.0441638890040728,0.000571739911275,0.1502656251161049
Qwen2.5-3B,math1k,L5,512,0.1963819447493491,0.0011320700730554,0.0438923610715816,0.0011153456138763,0.1509878470779707
Qwen2.5-3B,math1k,L5,1024,0.196402778145081,0.0012628964143362,0.0433888889662921,0.0005467177085695,0.1498854167340323
Qwen2.5-3B,math1k,L5,1536,0.1984756945997166,0.0011569099690013,0.0434583334469546,0.0003053344678166,0.1497916667644555
Qwen2.5-3B,math1k,L5,2048,0.1988958334992639,0.0017395521280737,0.0433437499962747,0.0005819552592779,0.1484131941315718
Qwen2.5-3B,math1k,overall,1,0.4350625005072603,0.0055782758139723,0.5044666665423041,0.0040740652659452,0.472462500304915
Qwen2.5-3B,math1k,overall,2,0.4532854169166336,0.003812995218172,0.5110854165373991,0.0038424098101828,0.4845208337687266
Qwen2.5-3B,math1k,overall,4,0.5370777811043275,0.0022636535300276,0.5751017378258985,0.0027153117073859,0.5659305594465696
Qwen2.5-3B,math1k,overall,8,0.609483355192778,0.0026800568891984,0.6206886080274127,0.0032986341504208,0.6300848331860421
Qwen2.5-3B,math1k,overall,16,0.6580875119191478,0.0028975849620646,0.647722950532101,0.0031152642531013,0.6716433847799004
Qwen2.5-3B,math1k,overall,32,0.6875637649152583,0.0022323180825335,0.6621744701384644,0.0032996381046827,0.6944942943779752
Qwen2.5-3B,math1k,overall,64,0.7053125172004414,0.0027842526241315,0.668648958834121,0.0014798272851608,0.7100387978146319
Qwen2.5-3B,math1k,overall,128,0.7152651908150097,0.0017939694147988,0.6718393753351023,0.0018707074300107,0.7166225751299257
Qwen2.5-3B,math1k,overall,256,0.7210847621636155,0.0019017345282229,0.6727029169145972,0.001250182720507,0.7200520838613932
Qwen2.5-3B,math1k,overall,512,0.7245069446436441,0.0014385722893811,0.6733305556494743,0.0008079249637502,0.7227211808861854
Qwen2.5-3B,math1k,overall,1024,0.7266541668625239,0.0010899546950985,0.6732902779262513,0.0013032684533048,0.7220388891350789
Qwen2.5-3B,math1k,overall,1536,0.7278069446276253,0.001036905231076,0.6735000000476526,0.00066796719525,0.7233055558282262
Qwen2.5-3B,math1k,overall,2048,0.7289020834498419,0.0010380893890727,0.6739541666766939,0.001291380180438,0.7231493056702116
Qwen2.5-3B,math1k,overall_md_compat,1,0.4350625005072603,0.0055782758139723,0.5044666665423041,0.0040740652659452,0.472462500304915
Qwen2.5-3B,math1k,overall_md_compat,2,0.4532854169166336,0.003812995218172,0.5110854165373991,0.0038424098101828,0.4845208337687266
Qwen2.5-3B,math1k,overall_md_compat,4,0.5370777811043275,0.0022636535300276,0.5751017378258985,0.0027153117073859,0.5659305594465696
Qwen2.5-3B,math1k,overall_md_compat,8,0.609483355192778,0.0026800568891984,0.6206886080274127,0.0032986341504208,0.6300848331860421
Qwen2.5-3B,math1k,overall_md_compat,16,0.6580875119191478,0.0028975849620646,0.647722950532101,0.0031152642531013,0.6716433847799004
Qwen2.5-3B,math1k,overall_md_compat,32,0.6875637649152583,0.0022323180825335,0.6621744701384644,0.0032996381046827,0.6944942943779752
Qwen2.5-3B,math1k,overall_md_compat,64,0.7053125172004414,0.0027842526241315,0.668648958834121,0.0014798272851608,0.7100387978146319
Qwen2.5-3B,math1k,overall_md_compat,128,0.7152651908150097,0.0017939694147988,0.6718393753351023,0.0018707074300107,0.7166225751299257
Qwen2.5-3B,math1k,overall_md_compat,256,0.7210847621636155,0.0019017345282229,0.6727029169145972,0.001250182720507,0.7200520838613932
Qwen2.5-3B,math1k,overall_md_compat,512,0.7245069446436441,0.0014385722893811,0.6733305556494743,0.0008079249637502,0.7227211808861854
Qwen2.5-3B,math1k,overall_md_compat,1024,0.7266541668625239,0.0010899546950985,0.6732902779262513,0.0013032684533048,0.7220388891350789
Qwen2.5-3B,math1k,overall_md_compat,1536,0.7278069446276253,0.001036905231076,0.6735000000476526,0.00066796719525,0.7233055558282262
Qwen2.5-3B,math1k,overall_md_compat,2048,0.7289020834498419,0.0010380893890727,0.6739541666766939,0.001291380180438,0.7231493056702116
Qwen2.5-3B,mathfull,L1,1,0.8512323532123153,0.0013017196334242,0.9767111739071692,0.0004650745734929,0.8978468410451219
Qwen2.5-3B,mathfull,L1,2,0.8601442616438622,0.0006134193146196,0.9772345007709964,0.0004208180191857,0.903674034960911
Qwen2.5-3B,mathfull,L1,4,0.943376178863276,0.0003946189277127,0.9959162070496524,7.071045235322518e-05,0.9630350954730024
Qwen2.5-3B,mathfull,L1,8,0.974195152623356,0.000294897628848,0.99955468613213,4.902750353306497e-05,0.983283585001714
Qwen2.5-3B,mathfull,L1,16,0.9861964074644376,0.0002561367945183,0.9999823511524972,1.2830899344889266e-05,0.9909320855335984
Qwen2.5-3B,mathfull,L1,32,0.9909156840000738,0.0001508337005773,1.0,0.0,0.99403742290736
Qwen2.5-3B,mathfull,L1,64,0.9931419388422524,0.0001005716896434,1.0,0.0,0.9952306375902276
Qwen2.5-3B,mathfull,L1,128,0.9940511817676276,6.912847624546238e-05,1.0,0.0,0.995875025735888
Qwen2.5-3B,mathfull,L1,256,0.994628862332452,4.738587501539609e-05,1.0,0.0,0.9961622673377823
Qwen2.5-3B,mathfull,L1,512,0.9948808062626672,3.7348886296251975e-05,1.0,0.0,0.996265091134854
Qwen2.5-3B,mathfull,L1,1024,0.9949920708176372,3.3220383641811045e-05,1.0,0.0,0.9964709945018488
Qwen2.5-3B,mathfull,L1,1536,0.995064712505378,4.456840443069126e-05,1.0,0.0,0.9965298240429205
Qwen2.5-3B,mathfull,L1,2048,0.9951005217990282,4.1016569245311805e-05,1.0,0.0,0.9964333946899524
Qwen2.5-3B,mathfull,L2,1,0.5226888007528033,0.002477639346205,0.7005750867150103,0.0040560300739091,0.5920789922238326
Qwen2.5-3B,mathfull,L2,2,0.5481770824109036,0.0036157733613199,0.708485243221124,0.0034270822229904,0.6129611539589758
Qwen2.5-3B,mathfull,L2,4,0.694711195064479,0.0012847308980571,0.857069228361878,0.0014131833770968,0.7572292788277588
Qwen2.5-3B,mathfull,L2,8,0.8063988255671575,0.0013313343775231,0.937491167181482,0.0015463251934791,0.8514777898801388
Qwen2.5-3B,mathfull,L2,16,0.8699607905853353,0.0020810321091512,0.9776737939876816,0.001299532516993,0.9013632612024796
Qwen2.5-3B,mathfull,L2,32,0.9001540600022255,0.0017819327133528,0.9940863727436712,0.0004262541030617,0.9260065198508932
Qwen2.5-3B,mathfull,L2,64,0.9167186731550222,0.000543430552899,0.9987358944749252,0.0002173121235389,0.9377056218226144
Qwen2.5-3B,mathfull,L2,128,0.9250506371192588,0.0008823864749542,0.9999348958695516,9.434486427315824e-05,0.944119828609271
Qwen2.5-3B,mathfull,L2,256,0.9285734956489856,0.001223439870576,0.9999891493159035,2.657863939635115e-05,0.948137298186743
Qwen2.5-3B,mathfull,L2,512,0.9307400176682372,0.0007263323265416,1.0,0.0,0.949392361604421
Qwen2.5-3B,mathfull,L2,1024,0.9312174479443152,0.0008360247307699,1.0,0.0,0.9489474827294342
Qwen2.5-3B,mathfull,L2,1536,0.931499565976992,0.000325303782663,1.0,0.0,0.9499294705423784
Qwen2.5-3B,mathfull,L2,2048,0.931987847186166,0.0003942252601686,1.0,0.0,0.9510796440525964
Qwen2.5-3B,mathfull,L3,1,0.3820250278097218,0.0034179429065798,0.5061575635097947,0.0069997946933451,0.4427047778446485
Qwen2.5-3B,mathfull,L3,2,0.4110637086791127,0.0026881420909618,0.513779863172695,0.0022828017292472,0.4652943685354159
Qwen2.5-3B,mathfull,L3,4,0.514507494532038,0.002942733413688,0.6431408814738363,0.0037961148398943,0.5830903994311516
