model,dataset,baseline,stratum,N,mean,std6,n_pids
Llama-3.2-3B,mathfull,T0.1,L4,128,0.5361855166467919,0.0015392673571146,476
Llama-3.2-3B,mathfull,T0.1,L4,256,0.5425318047046891,0.0019250493217667,476
Llama-3.2-3B,mathfull,T0.1,L5,1,0.0507766348600021,0.0003408623709157,1749
Llama-3.2-3B,mathfull,T0.1,L5,2,0.0553959407935947,0.0007060223293633,1749
Llama-3.2-3B,mathfull,T0.1,L5,4,0.0486156783741264,0.0006719161145379,1749
Llama-3.2-3B,mathfull,T0.1,L5,8,0.0484503421347431,0.0006140019609478,1749
Llama-3.2-3B,mathfull,T0.1,L5,16,0.0491942407079585,0.0004653017946075,1749
Llama-3.2-3B,mathfull,T0.1,L5,32,0.051047853577347,0.0004799205047717,1749
Llama-3.2-3B,mathfull,T0.1,L5,64,0.0525381197097773,0.0006182109203524,1749
Llama-3.2-3B,mathfull,T0.1,L5,128,0.0544003520146003,0.0004875206978494,1749
Llama-3.2-3B,mathfull,T0.1,L5,256,0.0558362716638252,0.0007164317319034,1749
Llama-3.2-3B,mathfull,T0.1,overall,1,0.4956079865152422,0.0021795078925216,4604
Llama-3.2-3B,mathfull,T0.1,overall,2,0.500929445919811,0.0013736479279609,4604
Llama-3.2-3B,mathfull,T0.1,overall,4,0.5338055992911758,0.0017057646610981,4604
Llama-3.2-3B,mathfull,T0.1,overall,8,0.5565609290219234,0.0010193543597386,4604
Llama-3.2-3B,mathfull,T0.1,overall,16,0.5699266603713451,0.0012234351722774,4604
Llama-3.2-3B,mathfull,T0.1,overall,32,0.577710246577333,0.0010024664353524,4604
Llama-3.2-3B,mathfull,T0.1,overall,64,0.5825443014039731,0.0008217672643618,4604
Llama-3.2-3B,mathfull,T0.1,overall,128,0.5853446507121146,0.0006682381206746,4604
Llama-3.2-3B,mathfull,T0.1,overall,256,0.586999227863972,0.0008029930182506,4604
Llama-3.2-3B,mathfull,T1.0,L1,1,0.7877688976489955,0.0010546288282224,1689
Llama-3.2-3B,mathfull,T1.0,L1,2,0.8037213840558083,0.0008109286778218,1689
Llama-3.2-3B,mathfull,T1.0,L1,4,0.914266129065774,0.0012585753854436,1689
Llama-3.2-3B,mathfull,T1.0,L1,8,0.9604782739750496,0.000545212233234,1689
Llama-3.2-3B,mathfull,T1.0,L1,16,0.9779981790830604,0.0001660657573854,1689
Llama-3.2-3B,mathfull,T1.0,L1,32,0.9848144684593082,0.0003238845125036,1689
Llama-3.2-3B,mathfull,T1.0,L1,64,0.9878810194676816,0.0002542758559065,1689
Llama-3.2-3B,mathfull,T1.0,L1,128,0.9893185481721712,0.0001818551503221,1689
Llama-3.2-3B,mathfull,T1.0,L1,256,0.9897103809336364,0.0001794401828723,1689
Llama-3.2-3B,mathfull,T1.0,L2,1,0.4828555553961131,0.0020484868744952,375
Llama-3.2-3B,mathfull,T1.0,L2,2,0.5149722224159373,0.0019683515240121,375
Llama-3.2-3B,mathfull,T1.0,L2,4,0.6540370416525337,0.002654751775755,375
Llama-3.2-3B,mathfull,T1.0,L2,8,0.7833252533293433,0.0022784538111109,375
Llama-3.2-3B,mathfull,T1.0,L2,16,0.8616105451923278,0.0023534711298337,375
Llama-3.2-3B,mathfull,T1.0,L2,32,0.9028296449167862,0.0023232440675979,375
Llama-3.2-3B,mathfull,T1.0,L2,64,0.9210670376374488,0.0009917153174773,375
Llama-3.2-3B,mathfull,T1.0,L2,128,0.9309814820095068,0.0007422578303498,375
Llama-3.2-3B,mathfull,T1.0,L2,256,0.9352481485452088,0.0010730290366189,375
Llama-3.2-3B,mathfull,T1.0,L3,1,0.3696164021248777,0.0025967869820636,315
Llama-3.2-3B,mathfull,T1.0,L3,2,0.4007407403999456,0.0027054844541884,315
Llama-3.2-3B,mathfull,T1.0,L3,4,0.507967376027,0.00184709615722,315
Llama-3.2-3B,mathfull,T1.0,L3,8,0.6272089183517786,0.0020371873265026,315
Llama-3.2-3B,mathfull,T1.0,L3,16,0.7144208895843279,0.0018889878952836,315
Llama-3.2-3B,mathfull,T1.0,L3,32,0.7736510592502931,0.0023870534205753,315
Llama-3.2-3B,mathfull,T1.0,L3,64,0.8027834556257677,0.0023098296212889,315
Llama-3.2-3B,mathfull,T1.0,L3,128,0.8216600538827675,0.0017099858608427,315
Llama-3.2-3B,mathfull,T1.0,L3,256,0.8285074959937777,0.0011326770942173,315
Llama-3.2-3B,mathfull,T1.0,L4,1,0.2717874653954372,0.0025066152185513,476
Llama-3.2-3B,mathfull,T1.0,L4,2,0.298853291134697,0.0010977601972296,476
Llama-3.2-3B,mathfull,T1.0,L4,4,0.3723907317010442,0.0016980133999516,476
Llama-3.2-3B,mathfull,T1.0,L4,8,0.4689507592038685,0.0024071303760554,476
Llama-3.2-3B,mathfull,T1.0,L4,16,0.547025068730562,0.0028161466298974,476
Llama-3.2-3B,mathfull,T1.0,L4,32,0.6055138807437097,0.0019875230872468,476
Llama-3.2-3B,mathfull,T1.0,L4,64,0.6415976613025632,0.0008570768205758,476
Llama-3.2-3B,mathfull,T1.0,L4,128,0.6630682488821881,0.0013079922159045,476
Llama-3.2-3B,mathfull,T1.0,L4,256,0.675964636310442,0.0021185202944415,476
Llama-3.2-3B,mathfull,T1.0,L5,1,0.0852582434040363,0.0010338604974978,1749
Llama-3.2-3B,mathfull,T1.0,L5,2,0.0972007815916022,0.0004975558250781,1749
Llama-3.2-3B,mathfull,T1.0,L5,4,0.1112655666501926,0.0008200991395871,1749
Llama-3.2-3B,mathfull,T1.0,L5,8,0.1304472008133548,0.0014656917120983,1749
Llama-3.2-3B,mathfull,T1.0,L5,16,0.1475125361138523,0.0005580914297969,1749
Llama-3.2-3B,mathfull,T1.0,L5,32,0.1589216419430368,0.0011828389468257,1749
Llama-3.2-3B,mathfull,T1.0,L5,64,0.1662592715630556,0.001002816930747,1749
Llama-3.2-3B,mathfull,T1.0,L5,128,0.1689859252409381,0.0002523587192549,1749
Llama-3.2-3B,mathfull,T1.0,L5,256,0.170087149512372,0.0004610150728198,1749
Llama-3.2-3B,mathfull,T1.0,overall,1,0.4141027735260469,0.0015056037300629,4604
Llama-3.2-3B,mathfull,T1.0,overall,2,0.432035549062999,0.0011297156468852,4604
Llama-3.2-3B,mathfull,T1.0,overall,4,0.5041986469203261,0.0013936160507597,4604
Llama-3.2-3B,mathfull,T1.0,overall,8,0.5571108383203239,0.0014936502843172,4604
Llama-3.2-3B,mathfull,T1.0,overall,16,0.590436320051336,0.001282052497715,4604
Llama-3.2-3B,mathfull,T1.0,overall,32,0.6107279315221081,0.0013445728822018,4604
Llama-3.2-3B,mathfull,T1.0,overall,64,0.621849679031468,0.0009627249224368,4604
Llama-3.2-3B,mathfull,T1.0,overall,128,0.6277317268253164,0.0006768617847795,4604
Llama-3.2-3B,mathfull,T1.0,overall,256,0.6304431671851246,0.0008591460763609,4604
Llama-3.2-3B,mathfull,equal_mix,L1,1,0.9660277284389172,0.0011025562700433,1689
Llama-3.2-3B,mathfull,equal_mix,L1,2,0.9554951154529278,0.0005879025809271,1689
Llama-3.2-3B,mathfull,equal_mix,L1,4,0.9847941747253453,0.0003592038949638,1689
Llama-3.2-3B,mathfull,equal_mix,L1,8,0.9909518552585818,0.0001871230117621,1689
Llama-3.2-3B,mathfull,equal_mix,L1,16,0.9953076689033612,0.0002570791505914,1689
Llama-3.2-3B,mathfull,equal_mix,L1,32,0.9960368561278862,0.0001683225392829,1689
Llama-3.2-3B,mathfull,equal_mix,L1,64,0.996833678705348,0.0001062991954367,1689
Llama-3.2-3B,mathfull,equal_mix,L1,128,0.997031856456812,8.255110222116106e-05,1689
Llama-3.2-3B,mathfull,equal_mix,L1,256,0.9971926189066508,6.377894474265516e-05,1689
Llama-3.2-3B,mathfull,equal_mix,L2,1,0.7048333333333332,0.0018755739862179,375
Llama-3.2-3B,mathfull,equal_mix,L2,2,0.6962666666666668,0.0047330516348099,375
Llama-3.2-3B,mathfull,equal_mix,L2,4,0.839422222222222,0.0029519045954672,375
Llama-3.2-3B,mathfull,equal_mix,L2,8,0.9100391534391538,0.0020086459965354,375
Llama-3.2-3B,mathfull,equal_mix,L2,16,0.951767777777778,0.0016089361564574,375
Llama-3.2-3B,mathfull,equal_mix,L2,32,0.9678074074074078,0.0010736442307194,375
Llama-3.2-3B,mathfull,equal_mix,L2,64,0.9773759259259256,0.0004057863371781,375
Llama-3.2-3B,mathfull,equal_mix,L2,128,0.9795148148148152,0.0007395583155219,375
Llama-3.2-3B,mathfull,equal_mix,L2,256,0.9820777777777776,0.0006524029656812,375
Llama-3.2-3B,mathfull,equal_mix,L3,1,0.4969841269841268,0.0032895844088986,315
Llama-3.2-3B,mathfull,equal_mix,L3,2,0.5109920634920635,0.0013709728813771,315
Llama-3.2-3B,mathfull,equal_mix,L3,4,0.6463062169312169,0.004374370323057,315
Llama-3.2-3B,mathfull,equal_mix,L3,8,0.757008125472411,0.0030425206948995,315
Llama-3.2-3B,mathfull,equal_mix,L3,16,0.8225251772771612,0.0030190328688087,315
Llama-3.2-3B,mathfull,equal_mix,L3,32,0.8685710143765696,0.0018491519493352,315
Llama-3.2-3B,mathfull,equal_mix,L3,64,0.8892934303350969,0.0011148715707231,315
Llama-3.2-3B,mathfull,equal_mix,L3,128,0.9023445767195764,0.0007292157807786,315
Llama-3.2-3B,mathfull,equal_mix,L3,256,0.909510582010582,0.0015036837831788,315
Llama-3.2-3B,mathfull,equal_mix,L4,1,0.2967261904761905,0.0043892817810109,476
Llama-3.2-3B,mathfull,equal_mix,L4,2,0.3294949229691876,0.0028965903558951,476
Llama-3.2-3B,mathfull,equal_mix,L4,4,0.4264246323529412,0.0030840633357526,476
Llama-3.2-3B,mathfull,equal_mix,L4,8,0.5482864708383354,0.0033395495976207,476
Llama-3.2-3B,mathfull,equal_mix,L4,16,0.6110672500352122,0.0022586606363873,476
Llama-3.2-3B,mathfull,equal_mix,L4,32,0.6739570742134039,0.002927879051728,476
Llama-3.2-3B,mathfull,equal_mix,L4,64,0.7025690901360546,0.0019469723667254,476
Llama-3.2-3B,mathfull,equal_mix,L4,128,0.7293132878151259,0.0015988786092626,476
Llama-3.2-3B,mathfull,equal_mix,L4,256,0.7409021942110178,0.001651298022317,476
Llama-3.2-3B,mathfull,equal_mix,L5,1,0.0509243377167905,0.001172051856818,1749
Llama-3.2-3B,mathfull,equal_mix,L5,2,0.0655255384028971,0.0005403326965105,1749
Llama-3.2-3B,mathfull,equal_mix,L5,4,0.0780535305889079,0.0003891068422069,1749
Llama-3.2-3B,mathfull,equal_mix,L5,8,0.110052722871119,0.0004398233886854,1749
Llama-3.2-3B,mathfull,equal_mix,L5,16,0.1124047506344532,0.0006901891239668,1749
Llama-3.2-3B,mathfull,equal_mix,L5,32,0.1272032315070209,0.0001978036742424,1749
Llama-3.2-3B,mathfull,equal_mix,L5,64,0.1214985748047392,0.0010018472376088,1749
Llama-3.2-3B,mathfull,equal_mix,L5,128,0.1236647925798869,0.0006275794903782,1749
Llama-3.2-3B,mathfull,equal_mix,L5,256,0.1212234372022108,0.0003686754572337,1749
Llama-3.2-3B,mathfull,equal_mix,overall,1,0.4958279032725161,0.0019966427988032,4604
Llama-3.2-3B,mathfull,equal_mix,overall,2,0.5011593179843604,0.0017488290428876,4604
Llama-3.2-3B,mathfull,equal_mix,overall,4,0.5476066252775357,0.0017627157498258,4604
Llama-3.2-3B,mathfull,equal_mix,overall,8,0.5879466763718226,0.0014836964564138,4604
Llama-3.2-3B,mathfull,equal_mix,overall,16,0.6048103649355276,0.0012518411525124,4604
Llama-3.2-3B,mathfull,equal_mix,overall,32,0.621658539647645,0.0011132788074577,4604
Llama-3.2-3B,mathfull,equal_mix,overall,64,0.6249390487292271,0.0009358438722041,4604
Llama-3.2-3B,mathfull,equal_mix,overall,128,0.6296668657688966,0.0007052343457599,4604
Llama-3.2-3B,mathfull,equal_mix,overall,256,0.6306956058741192,0.0007241630775905,4604
Llama-3.2-3B,mathfull,random_T,L1,1,0.8466054878662811,0.0012785639241046,1689
Llama-3.2-3B,mathfull,random_T,L1,2,0.8551904487893948,0.0010199047821293,1689
Llama-3.2-3B,mathfull,random_T,L1,4,0.9333039395553792,0.0008642406556001,1689
Llama-3.2-3B,mathfull,random_T,L1,8,0.9614889397489348,0.0003455015529178,1689
Llama-3.2-3B,mathfull,random_T,L1,16,0.9716732865660788,0.0007273006412219,1689
Llama-3.2-3B,mathfull,random_T,L1,32,0.9763634392239178,0.0002143495642144,1689
Llama-3.2-3B,mathfull,random_T,L1,64,0.9780030925163584,0.0003923095104478,1689
Llama-3.2-3B,mathfull,random_T,L1,128,0.9788422640416722,0.0005165162413611,1689
Llama-3.2-3B,mathfull,random_T,L1,256,0.9791654334996336,0.0005634245623485,1689
Llama-3.2-3B,mathfull,random_T,L2,1,0.5540777770909998,0.002380818506619,375
Llama-3.2-3B,mathfull,random_T,L2,2,0.5751888887219959,0.0036654349351209,375
Llama-3.2-3B,mathfull,random_T,L2,4,0.7145805599225893,0.0041702143529045,375
Llama-3.2-3B,mathfull,random_T,L2,8,0.8119384149776564,0.0026522820250234,375
Llama-3.2-3B,mathfull,random_T,L2,16,0.8565547124412326,0.0034621813500873,375
Llama-3.2-3B,mathfull,random_T,L2,32,0.8802248160557614,0.0021301354634447,375
Llama-3.2-3B,mathfull,random_T,L2,64,0.8897879639822577,0.001323147951325,375
Llama-3.2-3B,mathfull,random_T,L2,128,0.8955500002702076,0.002151252864054,375
Llama-3.2-3B,mathfull,random_T,L2,256,0.8970388889718389,0.0025094858172872,375
Llama-3.2-3B,mathfull,random_T,L3,1,0.4206481475471741,0.0037837811938078,315
Llama-3.2-3B,mathfull,random_T,L3,2,0.4434193121712832,0.0022424558496427,315
Llama-3.2-3B,mathfull,random_T,L3,4,0.5564032237740263,0.0072921624275797,315
Llama-3.2-3B,mathfull,random_T,L3,8,0.6570093239790626,0.0034322491374167,315
Llama-3.2-3B,mathfull,random_T,L3,16,0.7242126802307746,0.0014881231093155,315
Llama-3.2-3B,mathfull,random_T,L3,32,0.7595452950557782,0.0035044755517909,315
Llama-3.2-3B,mathfull,random_T,L3,64,0.778336766770691,0.0048408190656573,315
Llama-3.2-3B,mathfull,random_T,L3,128,0.7905632720939894,0.0010586012555015,315
Llama-3.2-3B,mathfull,random_T,L3,256,0.7950110230309071,0.0031025718958829,315
Llama-3.2-3B,mathfull,random_T,L4,1,0.2994222689057369,0.0029967366796592,476
Llama-3.2-3B,mathfull,random_T,L4,2,0.3180103287070139,0.0034057116668459,476
Llama-3.2-3B,mathfull,random_T,L4,4,0.3895395707129696,0.003547296545754,476
Llama-3.2-3B,mathfull,random_T,L4,8,0.4731122876748349,0.0020137969279694,476
Llama-3.2-3B,mathfull,random_T,L4,16,0.5386841271420894,0.0023933083355426,476
Llama-3.2-3B,mathfull,random_T,L4,32,0.5831786190167446,0.0019960409295416,476
Llama-3.2-3B,mathfull,random_T,L4,64,0.6087154901882567,0.0018607049029636,476
Llama-3.2-3B,mathfull,random_T,L4,128,0.6246914395039213,0.0021722561620864,476
Llama-3.2-3B,mathfull,random_T,L4,256,0.6315417834763032,0.0036626669066666,476
Llama-3.2-3B,mathfull,random_T,L5,1,0.0800957696850294,0.0004375656029044,1749
Llama-3.2-3B,mathfull,random_T,L5,2,0.0889067565243068,0.001119608115585,1749
Llama-3.2-3B,mathfull,random_T,L5,4,0.095613566845654,0.0007343320756318,1749
Llama-3.2-3B,mathfull,random_T,L5,8,0.1082090111314241,0.0014426207145865,1749
Llama-3.2-3B,mathfull,random_T,L5,16,0.1186933271116729,0.001391016795449,1749
Llama-3.2-3B,mathfull,random_T,L5,32,0.1271343291802258,0.0007070525853115,1749
Llama-3.2-3B,mathfull,random_T,L5,64,0.1325287728110953,0.0007065530295155,1749
Llama-3.2-3B,mathfull,random_T,L5,128,0.1364389706361039,0.0005048908595503,1749
Llama-3.2-3B,mathfull,random_T,L5,256,0.1377624573097469,0.0013022406534303,1749
Llama-3.2-3B,mathfull,random_T,overall,1,0.4458758694767334,0.0017441769202792,4604
Llama-3.2-3B,mathfull,random_T,overall,2,0.4575717676445573,0.0018695902391007,4604
Llama-3.2-3B,mathfull,random_T,overall,4,0.5152550050914959,0.0026142927511322,4604
Llama-3.2-3B,mathfull,random_T,overall,8,0.5538333343414551,0.0016225427604009,4604
Llama-3.2-3B,mathfull,random_T,overall,16,0.576563741547831,0.0016276210500777,4604
Llama-3.2-3B,mathfull,random_T,overall,32,0.5904365523894143,0.0013522366598331,4604
Llama-3.2-3B,mathfull,random_T,overall,64,0.5977921781630016,0.0015329553346097,4604
Llama-3.2-3B,mathfull,random_T,overall,128,0.6025430385803066,0.0010659213634415,4604
Llama-3.2-3B,mathfull,random_T,overall,256,0.6042981971263084,0.0018218627331781,4604
Phi-4-mini-instruct,aime,T0.1,L1,1,0.9541666805744172,0.045871201462745,1
Phi-4-mini-instruct,aime,T0.1,L1,2,0.9770833353201548,0.0183995112533114,1
Phi-4-mini-instruct,aime,T0.1,L1,4,1.0,0.0,1
Phi-4-mini-instruct,aime,T0.1,L1,8,1.0,0.0,1
Phi-4-mini-instruct,aime,T0.1,L1,16,1.0,0.0,1
Phi-4-mini-instruct,aime,T0.1,L1,32,1.0,0.0,1
Phi-4-mini-instruct,aime,T0.1,L1,64,1.0,0.0,1
Phi-4-mini-instruct,aime,T0.1,L1,128,1.0,0.0,1
Phi-4-mini-instruct,aime,T0.1,L1,256,1.0,0.0,1
Phi-4-mini-instruct,aime,T0.1,L2,1,0.6104166731238365,0.07671646803643067,2
Phi-4-mini-instruct,aime,T0.1,L2,2,0.6854166636864345,0.042512250857274385,2
Phi-4-mini-instruct,aime,T0.1,L2,4,0.8588541646798451,0.03184275317766114,2
Phi-4-mini-instruct,aime,T0.1,L2,8,0.9413194457689922,0.029487327968773142,2
Phi-4-mini-instruct,aime,T0.1,L2,16,0.9760416646798452,0.029799689577557794,2
Phi-4-mini-instruct,aime,T0.1,L2,32,1.0,0.0,2
Phi-4-mini-instruct,aime,T0.1,L2,64,1.0,0.0,2
Phi-4-mini-instruct,aime,T0.1,L2,128,1.0,0.0,2
Phi-4-mini-instruct,aime,T0.1,L2,256,1.0,0.0,2
Phi-4-mini-instruct,aime,T0.1,L3,1,,,0
Phi-4-mini-instruct,aime,T0.1,L3,2,,,0
Phi-4-mini-instruct,aime,T0.1,L3,4,,,0
Phi-4-mini-instruct,aime,T0.1,L3,8,,,0
Phi-4-mini-instruct,aime,T0.1,L3,16,,,0
Phi-4-mini-instruct,aime,T0.1,L3,32,,,0
Phi-4-mini-instruct,aime,T0.1,L3,64,,,0
Phi-4-mini-instruct,aime,T0.1,L3,128,,,0
Phi-4-mini-instruct,aime,T0.1,L3,256,,,0
Phi-4-mini-instruct,aime,T0.1,L4,1,,,0
Phi-4-mini-instruct,aime,T0.1,L4,2,,,0
Phi-4-mini-instruct,aime,T0.1,L4,4,,,0
Phi-4-mini-instruct,aime,T0.1,L4,8,,,0
Phi-4-mini-instruct,aime,T0.1,L4,16,,,0
Phi-4-mini-instruct,aime,T0.1,L4,32,,,0
Phi-4-mini-instruct,aime,T0.1,L4,64,,,0
Phi-4-mini-instruct,aime,T0.1,L4,128,,,0
Phi-4-mini-instruct,aime,T0.1,L4,256,,,0
Phi-4-mini-instruct,aime,T0.1,L5,1,0.02674242458447359,0.006362156077747775,55
Phi-4-mini-instruct,aime,T0.1,L5,2,0.02916666689808616,0.004585341995684565,55
Phi-4-mini-instruct,aime,T0.1,L5,4,0.026016415153263146,0.0050340989760311585,55
Phi-4-mini-instruct,aime,T0.1,L5,8,0.022621753672137777,0.004691553110596975,55
Phi-4-mini-instruct,aime,T0.1,L5,16,0.01811733141781361,0.0033991189757164755,55
Phi-4-mini-instruct,aime,T0.1,L5,32,0.014286762179637442,0.005952581788544542,55
Phi-4-mini-instruct,aime,T0.1,L5,64,0.009062590162185044,0.003705075269909606,55
Phi-4-mini-instruct,aime,T0.1,L5,128,0.004289141421516696,0.0022628691038855597,55
Phi-4-mini-instruct,aime,T0.1,L5,256,0.002348484886302144,0.001648130606415189,55
Phi-4-mini-instruct,aime,T0.1,overall,1,0.0628591961891058,0.016661558433584914,58
Phi-4-mini-instruct,aime,T0.1,overall,2,0.06813936796703039,0.00938590269685556,58
Phi-4-mini-instruct,aime,T0.1,overall,4,0.07152777866877867,0.00768085421725858,58
Phi-4-mini-instruct,aime,T0.1,overall,8,0.0711523335087166,0.0071312714732987776,58
Phi-4-mini-instruct,aime,T0.1,overall,16,0.06807821650585241,0.00644808650772859,58
Phi-4-mini-instruct,aime,T0.1,overall,32,0.06527192965310448,0.005796591815547459,58
Phi-4-mini-instruct,aime,T0.1,overall,64,0.060317973429658236,0.0036079821745374973,58
Phi-4-mini-instruct,aime,T0.1,overall,128,0.05579142721005893,0.002203569643088513,58
Phi-4-mini-instruct,aime,T0.1,overall,256,0.053951149461148575,0.0016049406330686715,58
Phi-4-mini-instruct,aime,T1.0,L1,1,0.6458333432674408,0.0485197552219589,1
Phi-4-mini-instruct,aime,T1.0,L1,2,0.7125000059604645,0.0745821802398238,1
Phi-4-mini-instruct,aime,T1.0,L1,4,0.9086805880069732,0.0421928745412557,1
Phi-4-mini-instruct,aime,T1.0,L1,8,0.9680555562178292,0.0176120779280045,1
Phi-4-mini-instruct,aime,T1.0,L1,16,0.9958333373069764,0.0102061975281988,1
Phi-4-mini-instruct,aime,T1.0,L1,32,1.0,0.0,1
Phi-4-mini-instruct,aime,T1.0,L1,64,1.0,0.0,1
Phi-4-mini-instruct,aime,T1.0,L1,128,1.0,0.0,1
Phi-4-mini-instruct,aime,T1.0,L1,256,1.0,0.0,1
Phi-4-mini-instruct,aime,T1.0,L2,1,0.27708333606521285,0.058541295711070744,2
Phi-4-mini-instruct,aime,T1.0,L2,2,0.3083333310981592,0.04835846743196902,2
Phi-4-mini-instruct,aime,T1.0,L2,4,0.41250000397364295,0.08925002501956525,2
Phi-4-mini-instruct,aime,T1.0,L2,8,0.5169444282849629,0.06095488595166418,2
Phi-4-mini-instruct,aime,T1.0,L2,16,0.5873263751467069,0.06192384456941469,2
Phi-4-mini-instruct,aime,T1.0,L2,32,0.6815972353021305,0.03907199862106507,2
Phi-4-mini-instruct,aime,T1.0,L2,64,0.7145833348234495,0.05481977793365278,2
Phi-4-mini-instruct,aime,T1.0,L2,128,0.7479166686534882,0.028412885528068987,2
Phi-4-mini-instruct,aime,T1.0,L2,256,0.7552083358168602,0.04757122211565067,2
Phi-4-mini-instruct,aime,T1.0,L3,1,,,0
Phi-4-mini-instruct,aime,T1.0,L3,2,,,0
Phi-4-mini-instruct,aime,T1.0,L3,4,,,0
Phi-4-mini-instruct,aime,T1.0,L3,8,,,0
Phi-4-mini-instruct,aime,T1.0,L3,16,,,0
Phi-4-mini-instruct,aime,T1.0,L3,32,,,0
Phi-4-mini-instruct,aime,T1.0,L3,64,,,0
Phi-4-mini-instruct,aime,T1.0,L3,128,,,0
Phi-4-mini-instruct,aime,T1.0,L3,256,,,0
Phi-4-mini-instruct,aime,T1.0,L4,1,,,0
Phi-4-mini-instruct,aime,T1.0,L4,2,,,0
Phi-4-mini-instruct,aime,T1.0,L4,4,,,0
Phi-4-mini-instruct,aime,T1.0,L4,8,,,0
Phi-4-mini-instruct,aime,T1.0,L4,16,,,0
Phi-4-mini-instruct,aime,T1.0,L4,32,,,0
Phi-4-mini-instruct,aime,T1.0,L4,64,,,0
Phi-4-mini-instruct,aime,T1.0,L4,128,,,0
Phi-4-mini-instruct,aime,T1.0,L4,256,,,0
Phi-4-mini-instruct,aime,T1.0,L5,1,0.022803030524289915,0.0052080753483581335,55
Phi-4-mini-instruct,aime,T1.0,L5,2,0.024318182042263596,0.004763514046985286,55
Phi-4-mini-instruct,aime,T1.0,L5,4,0.02299242483903508,0.0040561439801473295,55
Phi-4-mini-instruct,aime,T1.0,L5,8,0.020730068744865764,0.005337348468214793,55
Phi-4-mini-instruct,aime,T1.0,L5,16,0.014889506824229893,0.004790398188112419,55
Phi-4-mini-instruct,aime,T1.0,L5,32,0.010482503784199501,0.003676215477594407,55
Phi-4-mini-instruct,aime,T1.0,L5,64,0.006298701397397261,0.0026794119328444207,55
Phi-4-mini-instruct,aime,T1.0,L5,128,0.0047727272958691955,0.0017188791149323546,55
Phi-4-mini-instruct,aime,T1.0,L5,256,0.004166666703355118,0.002337155095390804,55
Phi-4-mini-instruct,aime,T1.0,overall,1,0.04231321886610022,0.013582542002029864,58
Phi-4-mini-instruct,aime,T1.0,overall,2,0.04597701173243589,0.014073448336246264,58
Phi-4-mini-instruct,aime,T1.0,overall,4,0.05169420624312396,0.017915630487025432,58
Phi-4-mini-instruct,aime,T1.0,overall,8,0.05417410678888569,0.012668167007147174,58
Phi-4-mini-instruct,aime,T1.0,overall,16,0.051541533843673,0.01248131488606451,58
Phi-4-mini-instruct,aime,T1.0,overall,32,0.05068503756440059,0.008090589430770134,58
Phi-4-mini-instruct,aime,T1.0,overall,64,0.047855090456961166,0.010508842551027638,58
Phi-4-mini-instruct,aime,T1.0,overall,128,0.047557471354823834,0.0055352851306625615,58
Phi-4-mini-instruct,aime,T1.0,overall,256,0.047234195522728464,0.009122224201185447,58
Phi-4-mini-instruct,aime,equal_mix,L1,1,0.9291666666666668,0.0292261298612502,1
Phi-4-mini-instruct,aime,equal_mix,L1,2,0.9458333333333334,0.0258198889747161,1
Phi-4-mini-instruct,aime,equal_mix,L1,4,0.990625,0.0123427610363321,1
Phi-4-mini-instruct,aime,equal_mix,L1,8,1.0,0.0,1
Phi-4-mini-instruct,aime,equal_mix,L1,16,1.0,0.0,1
Phi-4-mini-instruct,aime,equal_mix,L1,32,1.0,0.0,1
Phi-4-mini-instruct,aime,equal_mix,L1,64,1.0,0.0,1
Phi-4-mini-instruct,aime,equal_mix,L1,128,1.0,0.0,1
Phi-4-mini-instruct,aime,equal_mix,L1,256,1.0,0.0,1
Phi-4-mini-instruct,aime,equal_mix,L2,1,0.6416666666666666,0.06922186552431722,2
Phi-4-mini-instruct,aime,equal_mix,L2,2,0.6666666666666667,0.04803427595651526,2
Phi-4-mini-instruct,aime,equal_mix,L2,4,0.8262152777777777,0.03642458755708432,2
Phi-4-mini-instruct,aime,equal_mix,L2,8,0.8865277777777778,0.047743042929291206,2
Phi-4-mini-instruct,aime,equal_mix,L2,16,0.8812500000000001,0.05938048220304937,2
Phi-4-mini-instruct,aime,equal_mix,L2,32,0.9260416666666668,0.061258502811174384,2
Phi-4-mini-instruct,aime,equal_mix,L2,64,0.9572916666666667,0.018888378261071818,2
Phi-4-mini-instruct,aime,equal_mix,L2,128,0.9927083333333333,0.010332997306364333,2
Phi-4-mini-instruct,aime,equal_mix,L2,256,0.9979166666666666,0.007216878364870269,2
Phi-4-mini-instruct,aime,equal_mix,L3,1,,,0
Phi-4-mini-instruct,aime,equal_mix,L3,2,,,0
Phi-4-mini-instruct,aime,equal_mix,L3,4,,,0
Phi-4-mini-instruct,aime,equal_mix,L3,8,,,0
Phi-4-mini-instruct,aime,equal_mix,L3,16,,,0
